time	V(cuadrada)	V(vout)
1.263679155100052e-02	1.000000e+00	-6.997897e-02
1.273679155100052e-02	1.000000e+00	-7.331264e-02
1.283679155100052e-02	1.000000e+00	-7.650094e-02
1.293679155100052e-02	1.000000e+00	-7.951420e-02
1.303679155100052e-02	1.000000e+00	-8.232948e-02
1.313679155100052e-02	1.000000e+00	-8.493085e-02
1.323679155100052e-02	1.000000e+00	-8.730941e-02
1.333679155100052e-02	1.000000e+00	-8.946308e-02
1.343679155100052e-02	1.000000e+00	-9.139623e-02
1.353679155100052e-02	1.000000e+00	-9.311897e-02
1.363679155100052e-02	1.000000e+00	-9.464642e-02
1.373679155100052e-02	1.000000e+00	-9.599787e-02
1.383679155100052e-02	1.000000e+00	-9.719571e-02
1.403679155100052e-02	1.000000e+00	-9.923011e-02
1.413679155100052e-02	1.000000e+00	-1.001184e-01
1.423679155100051e-02	1.000000e+00	-1.009546e-01
1.433679155100051e-02	1.000000e+00	-1.017626e-01
1.443679155100051e-02	1.000000e+00	-1.025640e-01
1.453679155100051e-02	1.000000e+00	-1.033776e-01
1.463679155100051e-02	1.000000e+00	-1.042192e-01
1.473679155100051e-02	1.000000e+00	-1.051012e-01
1.483679155100051e-02	1.000000e+00	-1.060321e-01
1.493679155100051e-02	1.000000e+00	-1.070172e-01
1.503679155100051e-02	1.000000e+00	-1.080581e-01
1.513679155100051e-02	1.000000e+00	-1.091533e-01
1.523679155100051e-02	1.000000e+00	-1.102983e-01
1.533679155100051e-02	1.000000e+00	-1.114861e-01
1.543679155100051e-02	1.000000e+00	-1.127076e-01
1.553679155100051e-02	1.000000e+00	-1.139523e-01
1.573679155100051e-02	1.000000e+00	-1.164640e-01
1.583679155100051e-02	1.000000e+00	-1.177064e-01
1.593679155100050e-02	1.000000e+00	-1.189238e-01
1.603679155100050e-02	1.000000e+00	-1.201051e-01
1.613679155100050e-02	1.000000e+00	-1.212403e-01
1.623679155100050e-02	1.000000e+00	-1.223207e-01
1.633679155100050e-02	1.000000e+00	-1.233394e-01
1.643679155100050e-02	1.000000e+00	-1.242910e-01
1.653679155100050e-02	1.000000e+00	-1.251720e-01
1.663679155100050e-02	1.000000e+00	-1.259808e-01
1.673679155100050e-02	1.000000e+00	-1.267176e-01
1.683679155100050e-02	1.000000e+00	-1.273838e-01
1.693679155100050e-02	1.000000e+00	-1.279828e-01
1.703679155100050e-02	1.000000e+00	-1.285188e-01
1.713679155100050e-02	1.000000e+00	-1.289972e-01
1.733679155100050e-02	1.000000e+00	-1.298066e-01
1.753679155100049e-02	1.000000e+00	-1.304645e-01
1.763679155100049e-02	1.000000e+00	-1.307537e-01
1.773679155100049e-02	1.000000e+00	-1.310249e-01
1.783679155100049e-02	1.000000e+00	-1.312838e-01
1.793679155100049e-02	1.000000e+00	-1.315352e-01
1.803679155100049e-02	1.000000e+00	-1.317834e-01
1.813679155100049e-02	1.000000e+00	-1.320314e-01
1.823679155100049e-02	1.000000e+00	-1.322816e-01
1.833679155100049e-02	1.000000e+00	-1.325354e-01
1.843679155100049e-02	1.000000e+00	-1.327932e-01
1.853679155100049e-02	1.000000e+00	-1.330546e-01
1.863679155100049e-02	1.000000e+00	-1.333186e-01
1.873679155100049e-02	1.000000e+00	-1.335835e-01
1.883679155100049e-02	1.000000e+00	-1.338470e-01
1.903679155100049e-02	1.000000e+00	-1.343593e-01
1.923679155100048e-02	1.000000e+00	-1.348326e-01
1.933679155100048e-02	1.000000e+00	-1.350473e-01
1.943679155100048e-02	1.000000e+00	-1.352437e-01
1.953679155100048e-02	1.000000e+00	-1.354196e-01
1.963679155100048e-02	1.000000e+00	-1.355729e-01
1.973679155100048e-02	1.000000e+00	-1.357021e-01
1.983679155100048e-02	1.000000e+00	-1.358062e-01
1.993679155100048e-02	1.000000e+00	-1.358844e-01
2.003679155100048e-02	1.000000e+00	-1.359366e-01
2.013679155100048e-02	1.000000e+00	-1.359631e-01
2.023679155100048e-02	1.000000e+00	-1.359645e-01
2.033679155100048e-02	1.000000e+00	-1.359418e-01
2.053679155100048e-02	1.000000e+00	-1.358300e-01
2.083679155100047e-02	1.000000e+00	-1.355220e-01
2.103679155100047e-02	1.000000e+00	-1.352451e-01
2.113679155100047e-02	1.000000e+00	-1.350907e-01
2.123679155100047e-02	1.000000e+00	-1.349277e-01
2.133679155100047e-02	1.000000e+00	-1.347576e-01
2.143679155100047e-02	1.000000e+00	-1.345815e-01
2.153679155100047e-02	1.000000e+00	-1.344002e-01
2.163679155100047e-02	1.000000e+00	-1.342145e-01
2.173679155100047e-02	1.000000e+00	-1.340248e-01
2.183679155100047e-02	1.000000e+00	-1.338313e-01
2.193679155100047e-02	1.000000e+00	-1.336340e-01
2.203679155100047e-02	1.000000e+00	-1.334327e-01
2.223679155100047e-02	1.000000e+00	-1.330165e-01
2.232250583671475e-02	1.000000e+00	-1.328327e-01
2.240822012242904e-02	1.000000e+00	-1.326436e-01
2.249393440814332e-02	1.000000e+00	-1.324491e-01
2.257964869385761e-02	1.000000e+00	-1.322493e-01
2.266536297957189e-02	1.000000e+00	-1.320440e-01
2.275107726528618e-02	1.000000e+00	-1.318334e-01
2.283679155100046e-02	1.000000e+00	-1.316174e-01
2.303679155100046e-02	1.000000e+00	-1.310851e-01
2.323679155100046e-02	1.000000e+00	-1.305141e-01
2.343679155100046e-02	1.000000e+00	-1.299038e-01
2.363679155100046e-02	1.000000e+00	-1.292552e-01
2.393679155100046e-02	1.000000e+00	-1.282162e-01
2.405107726528617e-02	1.000000e+00	-1.278000e-01
2.416536297957188e-02	1.000000e+00	-1.273769e-01
2.427964869385760e-02	1.000000e+00	-1.269469e-01
2.439393440814331e-02	1.000000e+00	-1.265101e-01
2.450822012242902e-02	1.000000e+00	-1.260665e-01
2.462250583671474e-02	1.000000e+00	-1.256160e-01
2.473679155100045e-02	1.000000e+00	-1.251587e-01
2.493679155100045e-02	1.000000e+00	-1.243511e-01
2.513679155100045e-02	1.000000e+00	-1.235318e-01
2.543679155100045e-02	1.000000e+00	-1.222832e-01
2.556536297957188e-02	1.000000e+00	-1.217414e-01
2.569393440814330e-02	1.000000e+00	-1.211948e-01
2.582250583671473e-02	1.000000e+00	-1.206432e-01
2.595107726528616e-02	1.000000e+00	-1.200866e-01
2.607964869385759e-02	1.000000e+00	-1.195251e-01
2.620822012242902e-02	1.000000e+00	-1.189587e-01
2.633679155100044e-02	1.000000e+00	-1.183873e-01
2.663679155100044e-02	1.000000e+00	-1.170314e-01
2.679393440814330e-02	1.000000e+00	-1.163078e-01
2.695107726528615e-02	1.000000e+00	-1.155779e-01
2.710822012242901e-02	1.000000e+00	-1.148418e-01
2.726536297957187e-02	1.000000e+00	-1.140994e-01
2.742250583671472e-02	1.000000e+00	-1.133507e-01
2.757964869385758e-02	1.000000e+00	-1.125958e-01
2.773679155100043e-02	1.000000e+00	-1.118347e-01
2.795107726528615e-02	1.000000e+00	-1.107911e-01
2.816536297957186e-02	1.000000e+00	-1.097445e-01
2.837964869385757e-02	1.000000e+00	-1.086947e-01
2.859393440814328e-02	1.000000e+00	-1.076419e-01
2.880822012242900e-02	1.000000e+00	-1.065860e-01
2.902250583671471e-02	1.000000e+00	-1.055270e-01
2.923679155100042e-02	1.000000e+00	-1.044649e-01
2.952250583671471e-02	1.000000e+00	-1.030448e-01
2.980822012242899e-02	1.000000e+00	-1.016238e-01
3.009393440814328e-02	1.000000e+00	-1.002018e-01
3.037964869385756e-02	1.000000e+00	-9.877889e-02
3.066536297957185e-02	1.000000e+00	-9.735499e-02
3.095107726528613e-02	1.000000e+00	-9.593012e-02
3.123679155100041e-02	1.000000e+00	-9.450428e-02
3.156536297957185e-02	1.000000e+00	-9.287147e-02
3.189393440814329e-02	1.000000e+00	-9.124860e-02
3.222250583671472e-02	1.000000e+00	-8.963568e-02
3.255107726528617e-02	1.000000e+00	-8.803270e-02
3.287964869385760e-02	1.000000e+00	-8.643967e-02
3.320822012242904e-02	1.000000e+00	-8.485658e-02
3.353679155100048e-02	1.000000e+00	-8.328345e-02
3.437964869385764e-02	1.000000e+00	-7.929420e-02
3.522250583671481e-02	1.000000e+00	-7.542202e-02
3.606536297957198e-02	1.000000e+00	-7.166689e-02
3.690822012242915e-02	1.000000e+00	-6.802883e-02
3.775107726528631e-02	1.000000e+00	-6.450782e-02
3.859393440814348e-02	1.000000e+00	-6.110387e-02
3.943679155100065e-02	1.000000e+00	-5.781699e-02
4.043679155100068e-02	1.000000e+00	-5.410932e-02
4.143679155100070e-02	1.000000e+00	-5.057822e-02
4.243679155100073e-02	1.000000e+00	-4.722371e-02
4.343679155100076e-02	1.000000e+00	-4.404577e-02
4.443679155100079e-02	1.000000e+00	-4.104441e-02
4.543679155100082e-02	1.000000e+00	-3.821962e-02
4.643679155100085e-02	1.000000e+00	-3.557141e-02
4.694582132957215e-02	1.000000e+00	-3.428203e-02
4.745485110814347e-02	1.000000e+00	-3.303105e-02
4.796388088671477e-02	1.000000e+00	-3.181846e-02
4.847291066528608e-02	1.000000e+00	-3.064425e-02
4.898194044385739e-02	1.000000e+00	-2.950844e-02
4.949097022242870e-02	1.000000e+00	-2.841101e-02
5.000000000100000e-02	1.000000e+00	-2.735197e-02
5.003298049796825e-02	0.000000e+00	-2.859226e-02
5.004617780371287e-02	0.000000e+00	-2.899948e-02
5.005356119128990e-02	0.000000e+00	-3.043307e-02
5.005726741968779e-02	0.000000e+00	-3.045980e-02
5.005927964431370e-02	0.000000e+00	-3.105794e-02
5.006037690925724e-02	0.000000e+00	-3.113664e-02
5.006101475657802e-02	0.000000e+00	-3.111942e-02
5.006132411676889e-02	0.000000e+00	-3.133626e-02
5.006144092983793e-02	0.000000e+00	-3.133994e-02
5.006150944449773e-02	0.000000e+00	-3.130266e-02
5.006160846577689e-02	0.000000e+00	-3.129394e-02
5.006167988173953e-02	0.000000e+00	-3.131499e-02
5.006193625474823e-02	0.000000e+00	-3.136170e-02
5.007603271636895e-02	0.000000e+00	-3.394806e-02
5.009012917798966e-02	0.000000e+00	-3.717964e-02
5.010422563961038e-02	0.000000e+00	-4.105644e-02
5.011832210123109e-02	0.000000e+00	-4.557847e-02
5.013241856285181e-02	0.000000e+00	-5.074572e-02
5.014651502447252e-02	0.000000e+00	-5.655819e-02
5.016061148609324e-02	0.000000e+00	-6.301589e-02
5.025943961584217e-02	0.000000e+00	-1.236766e-01
5.035943961584217e-02	0.000000e+00	-2.097766e-01
5.045943961584218e-02	0.000000e+00	-3.152006e-01
5.055943961584218e-02	0.000000e+00	-4.341444e-01
5.065943961584218e-02	0.000000e+00	-5.607964e-01
5.075943961584219e-02	0.000000e+00	-6.895329e-01
5.085943961584219e-02	0.000000e+00	-8.151048e-01
5.095943961584219e-02	0.000000e+00	-9.327839e-01
5.105943961584219e-02	0.000000e+00	-1.038493e+00
5.115943961584220e-02	0.000000e+00	-1.128889e+00
5.125943961584220e-02	0.000000e+00	-1.201431e+00
5.135943961584220e-02	0.000000e+00	-1.254398e+00
5.145943961584221e-02	0.000000e+00	-1.286891e+00
5.155943961584221e-02	0.000000e+00	-1.298796e+00
5.165943961584221e-02	0.000000e+00	-1.290732e+00
5.175943961584221e-02	0.000000e+00	-1.263968e+00
5.185943961584222e-02	0.000000e+00	-1.220334e+00
5.195943961584222e-02	0.000000e+00	-1.162108e+00
5.205943961584222e-02	0.000000e+00	-1.091910e+00
5.215943961584223e-02	0.000000e+00	-1.012575e+00
5.225943961584223e-02	0.000000e+00	-9.270491e-01
5.235943961584223e-02	0.000000e+00	-8.382698e-01
5.245943961584223e-02	0.000000e+00	-7.490711e-01
5.255943961584224e-02	0.000000e+00	-6.620872e-01
5.265943961584224e-02	0.000000e+00	-5.796833e-01
5.275943961584224e-02	0.000000e+00	-5.038875e-01
5.285943961584225e-02	0.000000e+00	-4.363531e-01
5.295943961584225e-02	0.000000e+00	-3.783237e-01
5.305943961584225e-02	0.000000e+00	-3.306280e-01
5.315943961584225e-02	0.000000e+00	-2.936767e-01
5.325943961584226e-02	0.000000e+00	-2.674865e-01
5.335943961584226e-02	0.000000e+00	-2.517041e-01
5.345943961584226e-02	0.000000e+00	-2.456527e-01
5.355943961584227e-02	0.000000e+00	-2.483740e-01
5.365943961584227e-02	0.000000e+00	-2.586897e-01
5.375943961584227e-02	0.000000e+00	-2.752526e-01
5.385943961584228e-02	0.000000e+00	-2.966127e-01
5.395943961584228e-02	0.000000e+00	-3.212687e-01
5.405943961584228e-02	0.000000e+00	-3.477305e-01
5.415943961584228e-02	0.000000e+00	-3.745632e-01
5.425943961584229e-02	0.000000e+00	-4.004393e-01
5.435943961584229e-02	0.000000e+00	-4.241692e-01
5.445943961584229e-02	0.000000e+00	-4.447390e-01
5.455943961584230e-02	0.000000e+00	-4.613247e-01
5.465943961584230e-02	0.000000e+00	-4.733130e-01
5.475943961584230e-02	0.000000e+00	-4.802995e-01
5.485943961584230e-02	0.000000e+00	-4.820931e-01
5.495943961584231e-02	0.000000e+00	-4.786996e-01
5.505943961584231e-02	0.000000e+00	-4.703125e-01
5.515943961584231e-02	0.000000e+00	-4.572856e-01
5.525943961584232e-02	0.000000e+00	-4.401146e-01
5.535943961584232e-02	0.000000e+00	-4.194024e-01
5.545943961584232e-02	0.000000e+00	-3.958362e-01
5.555943961584232e-02	0.000000e+00	-3.701512e-01
5.565943961584233e-02	0.000000e+00	-3.431072e-01
5.575943961584233e-02	0.000000e+00	-3.154541e-01
5.585943961584233e-02	0.000000e+00	-2.879133e-01
5.595943961584234e-02	0.000000e+00	-2.611480e-01
5.605943961584234e-02	0.000000e+00	-2.357513e-01
5.615943961584234e-02	0.000000e+00	-2.122247e-01
5.625943961584234e-02	0.000000e+00	-1.909739e-01
5.635943961584235e-02	0.000000e+00	-1.722956e-01
5.645943961584235e-02	0.000000e+00	-1.563824e-01
5.655943961584235e-02	0.000000e+00	-1.433174e-01
5.665943961584236e-02	0.000000e+00	-1.330860e-01
5.675943961584236e-02	0.000000e+00	-1.255777e-01
5.685943961584236e-02	0.000000e+00	-1.206036e-01
5.695943961584236e-02	0.000000e+00	-1.179027e-01
5.705943961584237e-02	0.000000e+00	-1.171624e-01
5.715943961584237e-02	0.000000e+00	-1.180273e-01
5.725943961584237e-02	0.000000e+00	-1.201209e-01
5.735943961584238e-02	0.000000e+00	-1.230541e-01
5.745943961584238e-02	0.000000e+00	-1.264454e-01
5.755943961584238e-02	0.000000e+00	-1.299279e-01
5.765943961584238e-02	0.000000e+00	-1.331666e-01
5.775943961584239e-02	0.000000e+00	-1.358612e-01
5.785943961584239e-02	0.000000e+00	-1.377604e-01
5.795943961584239e-02	0.000000e+00	-1.386601e-01
5.805943961584240e-02	0.000000e+00	-1.384135e-01
5.815943961584240e-02	0.000000e+00	-1.369248e-01
5.825943961584240e-02	0.000000e+00	-1.341557e-01
5.835943961584240e-02	0.000000e+00	-1.301149e-01
5.845943961584241e-02	0.000000e+00	-1.248613e-01
5.855943961584241e-02	0.000000e+00	-1.184913e-01
5.865943961584241e-02	0.000000e+00	-1.111390e-01
5.875943961584242e-02	0.000000e+00	-1.029621e-01
5.885943961584242e-02	0.000000e+00	-9.414107e-02
5.895943961584242e-02	0.000000e+00	-8.486462e-02
5.905943961584242e-02	0.000000e+00	-7.532901e-02
5.915943961584243e-02	0.000000e+00	-6.572408e-02
5.925943961584243e-02	0.000000e+00	-5.623363e-02
5.935943961584243e-02	0.000000e+00	-4.702300e-02
5.945943961584244e-02	0.000000e+00	-3.824119e-02
5.955943961584244e-02	0.000000e+00	-3.001044e-02
5.965943961584244e-02	0.000000e+00	-2.243054e-02
5.975943961584244e-02	0.000000e+00	-1.557051e-02
5.985943961584245e-02	0.000000e+00	-9.475093e-03
5.995943961584245e-02	0.000000e+00	-4.158520e-03
6.005943961584245e-02	0.000000e+00	3.871877e-04
6.015943961584246e-02	0.000000e+00	4.196718e-03
6.025943961584246e-02	0.000000e+00	7.321806e-03
6.035943961584246e-02	0.000000e+00	9.834599e-03
6.045943961584246e-02	0.000000e+00	1.181719e-02
6.055943961584247e-02	0.000000e+00	1.336446e-02
6.065943961584247e-02	0.000000e+00	1.457345e-02
6.075943961584247e-02	0.000000e+00	1.554624e-02
6.085943961584248e-02	0.000000e+00	1.637967e-02
6.095943961584248e-02	0.000000e+00	1.716888e-02
6.105943961584248e-02	0.000000e+00	1.799766e-02
6.115943961584248e-02	0.000000e+00	1.894299e-02
6.125943961584249e-02	0.000000e+00	2.006644e-02
6.135943961584249e-02	0.000000e+00	2.141971e-02
6.145943961584249e-02	0.000000e+00	2.303719e-02
6.155943961584250e-02	0.000000e+00	2.494259e-02
6.165943961584250e-02	0.000000e+00	2.714254e-02
6.175943961584250e-02	0.000000e+00	2.963410e-02
6.185943961584250e-02	0.000000e+00	3.239927e-02
6.195943961584251e-02	0.000000e+00	3.541317e-02
6.205943961584251e-02	0.000000e+00	3.863909e-02
6.215943961584251e-02	0.000000e+00	4.203708e-02
6.225943961584252e-02	0.000000e+00	4.555922e-02
6.235943961584252e-02	0.000000e+00	4.915835e-02
6.245943961584252e-02	0.000000e+00	5.278323e-02
6.255943961584252e-02	0.000000e+00	5.638709e-02
6.265943961584253e-02	0.000000e+00	5.992252e-02
6.275943961584253e-02	0.000000e+00	6.334960e-02
6.285943961584253e-02	0.000000e+00	6.663031e-02
6.295943961584254e-02	0.000000e+00	6.973615e-02
6.305943961584254e-02	0.000000e+00	7.264202e-02
6.315943961584254e-02	0.000000e+00	7.533321e-02
6.325943961584254e-02	0.000000e+00	7.779880e-02
6.335943961584255e-02	0.000000e+00	8.003812e-02
6.345943961584255e-02	0.000000e+00	8.205362e-02
6.355943961584255e-02	0.000000e+00	8.385700e-02
6.365943961584256e-02	0.000000e+00	8.546166e-02
6.375943961584256e-02	0.000000e+00	8.688857e-02
6.385943961584256e-02	0.000000e+00	8.815858e-02
6.405943961584257e-02	0.000000e+00	9.033140e-02
6.415943961584257e-02	0.000000e+00	9.128638e-02
6.425943961584257e-02	0.000000e+00	9.218692e-02
6.435943961584258e-02	0.000000e+00	9.305876e-02
6.445943961584258e-02	0.000000e+00	9.392216e-02
6.455943961584258e-02	0.000000e+00	9.479795e-02
6.465943961584258e-02	0.000000e+00	9.570046e-02
6.475943961584259e-02	0.000000e+00	9.664392e-02
6.485943961584259e-02	0.000000e+00	9.763558e-02
6.495943961584259e-02	0.000000e+00	9.868245e-02
6.505943961584260e-02	0.000000e+00	9.978467e-02
6.515943961584260e-02	0.000000e+00	1.009425e-01
6.525943961584260e-02	0.000000e+00	1.021497e-01
6.535943961584260e-02	0.000000e+00	1.034012e-01
6.545943961584261e-02	0.000000e+00	1.046861e-01
6.555943961584261e-02	0.000000e+00	1.059956e-01
6.565943961584261e-02	0.000000e+00	1.073160e-01
6.575943961584262e-02	0.000000e+00	1.086369e-01
6.585943961584262e-02	0.000000e+00	1.099441e-01
6.595943961584262e-02	0.000000e+00	1.112272e-01
6.605943961584262e-02	0.000000e+00	1.124732e-01
6.615943961584263e-02	0.000000e+00	1.136737e-01
6.625943961584263e-02	0.000000e+00	1.148183e-01
6.635943961584263e-02	0.000000e+00	1.159014e-01
6.645943961584264e-02	0.000000e+00	1.169159e-01
6.655943961584264e-02	0.000000e+00	1.178600e-01
6.665943961584264e-02	0.000000e+00	1.187303e-01
6.675943961584264e-02	0.000000e+00	1.195284e-01
6.685943961584265e-02	0.000000e+00	1.202542e-01
6.695943961584265e-02	0.000000e+00	1.209126e-01
6.705943961584265e-02	0.000000e+00	1.215063e-01
6.715943961584266e-02	0.000000e+00	1.220423e-01
6.735943961584266e-02	0.000000e+00	1.229632e-01
6.745943961584266e-02	0.000000e+00	1.233618e-01
6.755943961584267e-02	0.000000e+00	1.237294e-01
6.765943961584267e-02	0.000000e+00	1.240714e-01
6.775943961584267e-02	0.000000e+00	1.243955e-01
6.785943961584268e-02	0.000000e+00	1.247059e-01
6.795943961584268e-02	0.000000e+00	1.250093e-01
6.805943961584268e-02	0.000000e+00	1.253082e-01
6.815943961584268e-02	0.000000e+00	1.256074e-01
6.825943961584269e-02	0.000000e+00	1.259078e-01
6.835943961584269e-02	0.000000e+00	1.262124e-01
6.845943961584269e-02	0.000000e+00	1.265199e-01
6.855943961584270e-02	0.000000e+00	1.268319e-01
6.865943961584270e-02	0.000000e+00	1.271454e-01
6.875943961584270e-02	0.000000e+00	1.274605e-01
6.885943961584270e-02	0.000000e+00	1.277733e-01
6.905943961584271e-02	0.000000e+00	1.283846e-01
6.925943961584272e-02	0.000000e+00	1.289561e-01
6.935943961584272e-02	0.000000e+00	1.292200e-01
6.945943961584272e-02	0.000000e+00	1.294645e-01
6.955943961584272e-02	0.000000e+00	1.296889e-01
6.965943961584273e-02	0.000000e+00	1.298897e-01
6.975943961584273e-02	0.000000e+00	1.300668e-01
6.985943961584273e-02	0.000000e+00	1.302174e-01
6.995943961584274e-02	0.000000e+00	1.303427e-01
7.005943961584274e-02	0.000000e+00	1.304406e-01
7.015943961584274e-02	0.000000e+00	1.305132e-01
7.025943961584274e-02	0.000000e+00	1.305594e-01
7.035943961584275e-02	0.000000e+00	1.305818e-01
7.055943961584275e-02	0.000000e+00	1.305580e-01
7.075943961584276e-02	0.000000e+00	1.304550e-01
7.095943961584276e-02	0.000000e+00	1.302880e-01
7.105943961584277e-02	0.000000e+00	1.301849e-01
7.115943961584277e-02	0.000000e+00	1.300721e-01
7.125943961584277e-02	0.000000e+00	1.299496e-01
7.135943961584278e-02	0.000000e+00	1.298205e-01
7.145943961584278e-02	0.000000e+00	1.296842e-01
7.155943961584278e-02	0.000000e+00	1.295433e-01
7.165943961584278e-02	0.000000e+00	1.293969e-01
7.175943961584279e-02	0.000000e+00	1.292470e-01
7.185943961584279e-02	0.000000e+00	1.290923e-01
7.195943961584279e-02	0.000000e+00	1.289343e-01
7.205943961584280e-02	0.000000e+00	1.287712e-01
7.225943961584280e-02	0.000000e+00	1.284317e-01
7.234515390155709e-02	0.000000e+00	1.282807e-01
7.243086818727137e-02	0.000000e+00	1.281241e-01
7.251658247298566e-02	0.000000e+00	1.279618e-01
7.260229675869996e-02	0.000000e+00	1.277940e-01
7.268801104441425e-02	0.000000e+00	1.276205e-01
7.277372533012853e-02	0.000000e+00	1.274415e-01
7.285943961584282e-02	0.000000e+00	1.272568e-01
7.295943961584282e-02	0.000000e+00	1.270322e-01
7.315943961584283e-02	0.000000e+00	1.265528e-01
7.335943961584283e-02	0.000000e+00	1.260330e-01
7.355943961584284e-02	0.000000e+00	1.254729e-01
7.375943961584285e-02	0.000000e+00	1.248743e-01
7.385943961584285e-02	0.000000e+00	1.245601e-01
7.395943961584285e-02	0.000000e+00	1.242390e-01
7.405943961584285e-02	0.000000e+00	1.239110e-01
7.415943961584286e-02	0.000000e+00	1.235761e-01
7.425943961584286e-02	0.000000e+00	1.232343e-01
7.435943961584286e-02	0.000000e+00	1.228856e-01
7.445943961584287e-02	0.000000e+00	1.225300e-01
7.465943961584287e-02	0.000000e+00	1.218075e-01
7.485943961584288e-02	0.000000e+00	1.210687e-01
7.505943961584288e-02	0.000000e+00	1.203163e-01
7.525943961584289e-02	0.000000e+00	1.195521e-01
7.555943961584290e-02	0.000000e+00	1.183850e-01
7.570229675870005e-02	0.000000e+00	1.178206e-01
7.584515390155719e-02	0.000000e+00	1.172494e-01
7.598801104441434e-02	0.000000e+00	1.166715e-01
7.613086818727148e-02	0.000000e+00	1.160867e-01
7.627372533012863e-02	0.000000e+00	1.154953e-01
7.641658247298577e-02	0.000000e+00	1.148970e-01
7.655943961584293e-02	0.000000e+00	1.142920e-01
7.685943961584293e-02	0.000000e+00	1.129963e-01
7.700229675870009e-02	0.000000e+00	1.123676e-01
7.714515390155723e-02	0.000000e+00	1.117338e-01
7.728801104441438e-02	0.000000e+00	1.110949e-01
7.743086818727152e-02	0.000000e+00	1.104509e-01
7.757372533012867e-02	0.000000e+00	1.098018e-01
7.771658247298581e-02	0.000000e+00	1.091475e-01
7.785943961584296e-02	0.000000e+00	1.084881e-01
7.807372533012868e-02	0.000000e+00	1.074939e-01
7.828801104441441e-02	0.000000e+00	1.064960e-01
7.850229675870013e-02	0.000000e+00	1.054945e-01
7.871658247298584e-02	0.000000e+00	1.044893e-01
7.893086818727156e-02	0.000000e+00	1.034805e-01
7.914515390155728e-02	0.000000e+00	1.024681e-01
7.935943961584301e-02	0.000000e+00	1.014519e-01
7.963086818727158e-02	0.000000e+00	1.001597e-01
7.990229675870017e-02	0.000000e+00	9.886560e-02
8.017372533012875e-02	0.000000e+00	9.756954e-02
8.044515390155732e-02	0.000000e+00	9.627157e-02
8.071658247298590e-02	0.000000e+00	9.497166e-02
8.098801104441448e-02	0.000000e+00	9.366984e-02
8.125943961584306e-02	0.000000e+00	9.236608e-02
8.155943961584307e-02	0.000000e+00	9.092984e-02
8.185943961584308e-02	0.000000e+00	8.950045e-02
8.215943961584309e-02	0.000000e+00	8.807792e-02
8.245943961584309e-02	0.000000e+00	8.666226e-02
8.275943961584310e-02	0.000000e+00	8.525345e-02
8.305943961584311e-02	0.000000e+00	8.385151e-02
8.335943961584312e-02	0.000000e+00	8.245642e-02
8.355943961584313e-02	0.000000e+00	8.153214e-02
8.424515390155743e-02	0.000000e+00	7.838368e-02
8.493086818727173e-02	0.000000e+00	7.530545e-02
8.561658247298604e-02	0.000000e+00	7.229745e-02
8.630229675870035e-02	0.000000e+00	6.935968e-02
8.698801104441466e-02	0.000000e+00	6.649214e-02
8.767372533012896e-02	0.000000e+00	6.369482e-02
8.835943961584326e-02	0.000000e+00	6.096773e-02
8.935943961584329e-02	0.000000e+00	5.715185e-02
9.035943961584332e-02	0.000000e+00	5.350931e-02
9.135943961584335e-02	0.000000e+00	5.004010e-02
9.235943961584338e-02	0.000000e+00	4.674423e-02
9.335943961584341e-02	0.000000e+00	4.362169e-02
9.435943961584344e-02	0.000000e+00	4.067249e-02
9.535943961584346e-02	0.000000e+00	3.789662e-02
9.602237681358011e-02	0.000000e+00	3.614593e-02
9.668531401131676e-02	0.000000e+00	3.446018e-02
9.734825120905341e-02	0.000000e+00	3.283938e-02
9.801118840679006e-02	0.000000e+00	3.128353e-02
9.867412560452671e-02	0.000000e+00	2.979263e-02
9.933706280226336e-02	0.000000e+00	2.836667e-02
1.000000000000000e-01	0.000000e+00	2.700566e-02
1.000254689606412e-01	1.000000e+00	2.797231e-02
1.000349757516166e-01	1.000000e+00	2.772527e-02
1.000403224542792e-01	1.000000e+00	2.889476e-02
1.000429648156702e-01	1.000000e+00	2.862988e-02
1.000444039266575e-01	1.000000e+00	2.904801e-02
1.000451965859825e-01	1.000000e+00	2.917206e-02
1.000457277526478e-01	1.000000e+00	2.900786e-02
1.000458940068417e-01	1.000000e+00	2.915598e-02
1.000459819176302e-01	1.000000e+00	2.922959e-02
1.000460250762269e-01	1.000000e+00	2.922905e-02
1.000460692432643e-01	1.000000e+00	2.921155e-02
1.000461164517046e-01	1.000000e+00	2.919550e-02
1.000462108685850e-01	1.000000e+00	2.919261e-02
1.000617236194145e-01	1.000000e+00	3.144705e-02
1.000772363702439e-01	1.000000e+00	3.448979e-02
1.000927491210734e-01	1.000000e+00	3.832082e-02
1.001082618719028e-01	1.000000e+00	4.294015e-02
1.001237746227322e-01	1.000000e+00	4.834778e-02
1.001392873735617e-01	1.000000e+00	5.454370e-02
1.001548001243911e-01	1.000000e+00	6.152793e-02
1.002548001243911e-01	1.000000e+00	1.225167e-01
1.003548001243911e-01	1.000000e+00	2.084523e-01
1.004548001243911e-01	1.000000e+00	3.137655e-01
1.005548001243911e-01	1.000000e+00	4.326513e-01
1.006548001243911e-01	1.000000e+00	5.592964e-01
1.007548001243911e-01	1.000000e+00	6.880730e-01
1.008548001243911e-01	1.000000e+00	8.137276e-01
