Freq.	V(vout)
2.38231946935852e+01	(-3.15679468579432e+00dB,6.55673103987030e+01°)
2.38781128291300e+01	(-3.14424504641166e+00dB,6.54409992761766e+01°)
2.39331575640521e+01	(-3.13173359329950e+00dB,6.53147853389148e+01°)
2.39883291901931e+01	(-3.11926025194539e+00dB,6.51886690129603e+01°)
2.40436280000676e+01	(-3.10682494758512e+00dB,6.50626507219190e+01°)
2.40990542868642e+01	(-3.09442760520478e+00dB,6.49367308869544e+01°)
2.41546083444476e+01	(-3.08206814954299e+00dB,6.48109099267831e+01°)
2.42102904673600e+01	(-3.06974650509307e+00dB,6.46851882576704e+01°)
2.42661009508224e+01	(-3.05746259610532e+00dB,6.45595662934252e+01°)
2.43220400907364e+01	(-3.04521634658902e+00dB,6.44340444453962e+01°)
2.43781081836857e+01	(-3.03300768031483e+00dB,6.43086231224671e+01°)
2.44343055269379e+01	(-3.02083652081676e+00dB,6.41833027310526e+01°)
2.44906324184456e+01	(-3.00870279139454e+00dB,6.40580836750941e+01°)
2.45470891568485e+01	(-2.99660641511570e+00dB,6.39329663560561e+01°)
2.46036760414744e+01	(-2.98454731481777e+00dB,6.38079511729219e+01°)
2.46603933723416e+01	(-2.97252541311044e+00dB,6.36830385221900e+01°)
2.47172414501595e+01	(-2.96054063237781e+00dB,6.35582287978705e+01°)
2.47742205763310e+01	(-2.94859289478051e+00dB,6.34335223914813e+01°)
2.48313310529539e+01	(-2.93668212225786e+00dB,6.33089196920447e+01°)
2.48885731828221e+01	(-2.92480823653012e+00dB,6.31844210860845e+01°)
2.49459472694277e+01	(-2.91297115910055e+00dB,6.30600269576220e+01°)
2.50034536169624e+01	(-2.90117081125773e+00dB,6.29357376881735e+01°)
2.50610925303193e+01	(-2.88940711407757e+00dB,6.28115536567467e+01°)
2.51188643150939e+01	(-2.87767998842560e+00dB,6.26874752398384e+01°)
2.51767692775867e+01	(-2.86598935495906e+00dB,6.25635028114311e+01°)
2.52348077248039e+01	(-2.85433513412912e+00dB,6.24396367429906e+01°)
2.52929799644596e+01	(-2.84271724618296e+00dB,6.23158774034633e+01°)
2.53512863049772e+01	(-2.83113561116602e+00dB,6.21922251592739e+01°)
2.54097270554911e+01	(-2.81959014892408e+00dB,6.20686803743223e+01°)
2.54683025258485e+01	(-2.80808077910545e+00dB,6.19452434099824e+01°)
2.55270130266106e+01	(-2.79660742116308e+00dB,6.18219146250986e+01°)
2.55858588690545e+01	(-2.78516999435677e+00dB,6.16986943759850e+01°)
2.56448403651752e+01	(-2.77376841775527e+00dB,6.15755830164224e+01°)
2.57039578276867e+01	(-2.76240261023835e+00dB,6.14525808976568e+01°)
2.57632115700238e+01	(-2.75107249049909e+00dB,6.13296883683977e+01°)
2.58226019063440e+01	(-2.73977797704584e+00dB,6.12069057748162e+01°)
2.58821291515290e+01	(-2.72851898820451e+00dB,6.10842334605434e+01°)
2.59417936211862e+01	(-2.71729544212055e+00dB,6.09616717666693e+01°)
2.60015956316508e+01	(-2.70610725676113e+00dB,6.08392210317407e+01°)
2.60615354999870e+01	(-2.69495434991730e+00dB,6.07168815917604e+01°)
2.61216135439901e+01	(-2.68383663920599e+00dB,6.05946537801861e+01°)
2.61818300821879e+01	(-2.67275404207223e+00dB,6.04725379279287e+01°)
2.62421854338424e+01	(-2.66170647579114e+00dB,6.03505343633521e+01°)
2.63026799189518e+01	(-2.65069385747013e+00dB,6.02286434122716e+01°)
2.63633138582518e+01	(-2.63971610405095e+00dB,6.01068653979533e+01°)
2.64240875732175e+01	(-2.62877313231172e+00dB,5.99852006411136e+01°)
2.64850013860650e+01	(-2.61786485886910e+00dB,5.98636494599185e+01°)
2.65460556197534e+01	(-2.60699120018030e+00dB,5.97422121699825e+01°)
2.66072505979861e+01	(-2.59615207254524e+00dB,5.96208890843693e+01°)
2.66685866452128e+01	(-2.58534739210847e+00dB,5.94996805135905e+01°)
2.67300640866311e+01	(-2.57457707486136e+00dB,5.93785867656056e+01°)
2.67916832481883e+01	(-2.56384103664412e+00dB,5.92576081458221e+01°)
2.68534444565830e+01	(-2.55313919314780e+00dB,5.91367449570951e+01°)
2.69153480392671e+01	(-2.54247145991639e+00dB,5.90159974997277e+01°)
2.69773943244471e+01	(-2.53183775234885e+00dB,5.88953660714707e+01°)
2.70395836410864e+01	(-2.52123798570110e+00dB,5.87748509675231e+01°)
2.71019163189064e+01	(-2.51067207508810e+00dB,5.86544524805325e+01°)
2.71643926883887e+01	(-2.50013993548584e+00dB,5.85341709005952e+01°)
2.72270130807770e+01	(-2.48964148173334e+00dB,5.84140065152566e+01°)
2.72897778280783e+01	(-2.47917662853469e+00dB,5.82939596095125e+01°)
2.73526872630650e+01	(-2.46874529046102e+00dB,5.81740304658088e+01°)
2.74157417192767e+01	(-2.45834738195251e+00dB,5.80542193640429e+01°)
2.74789415310219e+01	(-2.44798281732038e+00dB,5.79345265815644e+01°)
2.75422870333795e+01	(-2.43765151074884e+00dB,5.78149523931757e+01°)
2.76057785622013e+01	(-2.42735337629714e+00dB,5.76954970711335e+01°)
2.76694164541130e+01	(-2.41708832790141e+00dB,5.75761608851496e+01°)
2.77332010465163e+01	(-2.40685627937674e+00dB,5.74569441023921e+01°)
2.77971326775907e+01	(-2.39665714441909e+00dB,5.73378469874865e+01°)
2.78612116862956e+01	(-2.38649083660717e+00dB,5.72188698025177e+01°)
2.79254384123712e+01	(-2.37635726940451e+00dB,5.71000128070306e+01°)
2.79898131963415e+01	(-2.36625635616127e+00dB,5.69812762580319e+01°)
2.80543363795150e+01	(-2.35618801011623e+00dB,5.68626604099921e+01°)
2.81190083039872e+01	(-2.34615214439867e+00dB,5.67441655148467e+01°)
2.81838293126424e+01	(-2.33614867203031e+00dB,5.66257918219978e+01°)
2.82487997491549e+01	(-2.32617750592715e+00dB,5.65075395783168e+01°)
2.83139199579916e+01	(-2.31623855890148e+00dB,5.63894090281451e+01°)
2.83791902844134e+01	(-2.30633174366364e+00dB,5.62714004132972e+01°)
2.84446110744769e+01	(-2.29645697282394e+00dB,5.61535139730620e+01°)
2.85101826750369e+01	(-2.28661415889453e+00dB,5.60357499442054e+01°)
2.85759054337472e+01	(-2.27680321429131e+00dB,5.59181085609723e+01°)
2.86417796990636e+01	(-2.26702405133569e+00dB,5.58005900550891e+01°)
2.87078058202447e+01	(-2.25727658225652e+00dB,5.56831946557655e+01°)
2.87739841473545e+01	(-2.24756071919182e+00dB,5.55659225896979e+01°)
2.88403150312638e+01	(-2.23787637419073e+00dB,5.54487740810710e+01°)
2.89067988236525e+01	(-2.22822345921526e+00dB,5.53317493515612e+01°)
2.89734358770110e+01	(-2.21860188614210e+00dB,5.52148486203385e+01°)
2.90402265446422e+01	(-2.20901156676443e+00dB,5.50980721040698e+01°)
2.91071711806638e+01	(-2.19945241279371e+00dB,5.49814200169215e+01°)
2.91742701400094e+01	(-2.18992433586151e+00dB,5.48648925705623e+01°)
2.92415237784311e+01	(-2.18042724752117e+00dB,5.47484899741665e+01°)
2.93089324525009e+01	(-2.17096105924974e+00dB,5.46322124344166e+01°)
2.93764965196130e+01	(-2.16152568244952e+00dB,5.45160601555066e+01°)
2.94442163379853e+01	(-2.15212102845002e+00dB,5.44000333391452e+01°)
2.95120922666615e+01	(-2.14274700850956e+00dB,5.42841321845591e+01°)
2.95801246655131e+01	(-2.13340353381705e+00dB,5.41683568884960e+01°)
2.96483138952411e+01	(-2.12409051549373e+00dB,5.40527076452282e+01°)
2.97166603173779e+01	(-2.11480786459480e+00dB,5.39371846465559e+01°)
2.97851642942896e+01	(-2.10555549211125e+00dB,5.38217880818111e+01°)
2.98538261891772e+01	(-2.09633330897142e+00dB,5.37065181378603e+01°)
2.99226463660795e+01	(-2.08714122604279e+00dB,5.35913749991091e+01°)
2.99916251898741e+01	(-2.07797915413358e+00dB,5.34763588475053e+01°)
3.00607630262799e+01	(-2.06884700399445e+00dB,5.33614698625428e+01°)
3.01300602418588e+01	(-2.05974468632017e+00dB,5.32467082212653e+01°)
3.01995172040178e+01	(-2.05067211175121e+00dB,5.31320740982705e+01°)
3.02691342810107e+01	(-2.04162919087544e+00dB,5.30175676657136e+01°)
3.03389118419403e+01	(-2.03261583422971e+00dB,5.29031890933117e+01°)
3.04088502567604e+01	(-2.02363195230144e+00dB,5.27889385483476e+01°)
3.04789498962774e+01	(-2.01467745553036e+00dB,5.26748161956739e+01°)
3.05492111321527e+01	(-2.00575225430992e+00dB,5.25608221977173e+01°)
3.06196343369043e+01	(-1.99685625898900e+00dB,5.24469567144828e+01°)
3.06902198839091e+01	(-1.98798937987348e+00dB,5.23332199035581e+01°)
3.07609681474046e+01	(-1.97915152722774e+00dB,5.22196119201175e+01°)
3.08318795024911e+01	(-1.97034261127630e+00dB,5.21061329169267e+01°)
3.09029543251334e+01	(-1.96156254220526e+00dB,5.19927830443474e+01°)
3.09741929921633e+01	(-1.95281123016395e+00dB,5.18795624503413e+01°)
3.10455958812811e+01	(-1.94408858526639e+00dB,5.17664712804750e+01°)
3.11171633710577e+01	(-1.93539451759280e+00dB,5.16535096779245e+01°)
3.11888958409369e+01	(-1.92672893719115e+00dB,5.15406777834799e+01°)
3.12607936712371e+01	(-1.91809175407861e+00dB,5.14279757355501e+01°)
3.13328572431534e+01	(-1.90948287824303e+00dB,5.13154036701676e+01°)
3.14050869387597e+01	(-1.90090221964450e+00dB,5.12029617209933e+01°)
3.14774831410106e+01	(-1.89234968821667e+00dB,5.10906500193213e+01°)
3.15500462337437e+01	(-1.88382519386834e+00dB,5.09784686940840e+01°)
3.16227766016813e+01	(-1.87532864648480e+00dB,5.08664178718567e+01°)
3.16956746304324e+01	(-1.86685995592935e+00dB,5.07544976768630e+01°)
3.17687407064952e+01	(-1.85841903204464e+00dB,5.06427082309797e+01°)
3.18419752172587e+01	(-1.85000578465412e+00dB,5.05310496537417e+01°)
3.19153785510051e+01	(-1.84162012356345e+00dB,5.04195220623477e+01°)
3.19889510969114e+01	(-1.83326195856190e+00dB,5.03081255716648e+01°)
3.20626932450521e+01	(-1.82493119942363e+00dB,5.01968602942340e+01°)
3.21366053864006e+01	(-1.81662775590920e+00dB,5.00857263402754e+01°)
3.22106879128318e+01	(-1.80835153776682e+00dB,4.99747238176938e+01°)
3.22849412171238e+01	(-1.80010245473378e+00dB,4.98638528320835e+01°)
3.23593656929602e+01	(-1.79188041653767e+00dB,4.97531134867344e+01°)
3.24339617349323e+01	(-1.78368533289785e+00dB,4.96425058826370e+01°)
3.25087297385408e+01	(-1.77551711352664e+00dB,4.95320301184879e+01°)
3.25836701001982e+01	(-1.76737566813070e+00dB,4.94216862906954e+01°)
3.26587832172309e+01	(-1.75926090641227e+00dB,4.93114744933852e+01°)
3.27340694878812e+01	(-1.75117273807048e+00dB,4.92013948184059e+01°)
3.28095293113092e+01	(-1.74311107280263e+00dB,4.90914473553345e+01°)
3.28851630875956e+01	(-1.73507582030542e+00dB,4.89816321914823e+01°)
3.29609712177431e+01	(-1.72706689027622e+00dB,4.88719494119005e+01°)
3.30369541036788e+01	(-1.71908419241430e+00dB,4.87623990993861e+01°)
3.31131121482564e+01	(-1.71112763642205e+00dB,4.86529813344874e+01°)
3.31894457552583e+01	(-1.70319713200618e+00dB,4.85436961955102e+01°)
3.32659553293977e+01	(-1.69529258887899e+00dB,4.84345437585232e+01°)
3.33426412763208e+01	(-1.68741391675950e+00dB,4.83255240973642e+01°)
3.34195040026087e+01	(-1.67956102537462e+00dB,4.82166372836462e+01°)
3.34965439157800e+01	(-1.67173382446039e+00dB,4.81078833867628e+01°)
3.35737614242927e+01	(-1.66393222376308e+00dB,4.79992624738946e+01°)
3.36511569375463e+01	(-1.65615613304038e+00dB,4.78907746100152e+01°)
3.37287308658841e+01	(-1.64840546206247e+00dB,4.77824198578972e+01°)
3.38064836205954e+01	(-1.64068012061323e+00dB,4.76741982781181e+01°)
3.38844156139175e+01	(-1.63298001849131e+00dB,4.75661099290665e+01°)
3.39625272590381e+01	(-1.62530506551126e+00dB,4.74581548669483e+01°)
3.40408189700973e+01	(-1.61765517150456e+00dB,4.73503331457930e+01°)
3.41192911621901e+01	(-1.61003024632079e+00dB,4.72426448174597e+01°)
3.41979442513681e+01	(-1.60243019982862e+00dB,4.71350899316430e+01°)
3.42767786546422e+01	(-1.59485494191694e+00dB,4.70276685358800e+01°)
3.43557947899846e+01	(-1.58730438249587e+00dB,4.69203806755558e+01°)
3.44349930763310e+01	(-1.57977843149777e+00dB,4.68132263939103e+01°)
3.45143739335828e+01	(-1.57227699887834e+00dB,4.67062057320443e+01°)
3.45939377826094e+01	(-1.56479999461755e+00dB,4.65993187289260e+01°)
3.46736850452503e+01	(-1.55734732872071e+00dB,4.64925654213969e+01°)
3.47536161443177e+01	(-1.54991891121944e+00dB,4.63859458441788e+01°)
3.48337315035983e+01	(-1.54251465217264e+00dB,4.62794600298798e+01°)
3.49140315478557e+01	(-1.53513446166747e+00dB,4.61731080090009e+01°)
3.49945167028328e+01	(-1.52777824982029e+00dB,4.60668898099423e+01°)
3.50751873952539e+01	(-1.52044592677769e+00dB,4.59608054590100e+01°)
3.51560440528269e+01	(-1.51313740271724e+00dB,4.58548549804223e+01°)
3.52370871042458e+01	(-1.50585258784863e+00dB,4.57490383963160e+01°)
3.53183169791928e+01	(-1.49859139241447e+00dB,4.56433557267534e+01°)
3.53997341083405e+01	(-1.49135372669122e+00dB,4.55378069897284e+01°)
3.54813389233546e+01	(-1.48413950099003e+00dB,4.54323922011733e+01°)
3.55631318568956e+01	(-1.47694862565770e+00dB,4.53271113749654e+01°)
3.56451133426215e+01	(-1.46978101107750e+00dB,4.52219645229333e+01°)
3.57272838151899e+01	(-1.46263656767002e+00dB,4.51169516548639e+01°)
3.58096437102606e+01	(-1.45551520589406e+00dB,4.50120727785087e+01°)
3.58921934644975e+01	(-1.44841683624746e+00dB,4.49073278995905e+01°)
3.59749335155712e+01	(-1.44134136926787e+00dB,4.48027170218100e+01°)
3.60578643021612e+01	(-1.43428871553358e+00dB,4.46982401468530e+01°)
3.61409862639583e+01	(-1.42725878566439e+00dB,4.45938972743959e+01°)
3.62242998416668e+01	(-1.42025149032233e+00dB,4.44896884021137e+01°)
3.63078054770071e+01	(-1.41326674021246e+00dB,4.43856135256857e+01°)
3.63915036127177e+01	(-1.40630444608362e+00dB,4.42816726388027e+01°)
3.64753946925577e+01	(-1.39936451872925e+00dB,4.41778657331736e+01°)
3.65594791613094e+01	(-1.39244686898801e+00dB,4.40741927985322e+01°)
3.66437574647803e+01	(-1.38555140774472e+00dB,4.39706538226434e+01°)
3.67282300498054e+01	(-1.37867804593084e+00dB,4.38672487913110e+01°)
3.68128973642501e+01	(-1.37182669452540e+00dB,4.37639776883835e+01°)
3.68977598570119e+01	(-1.36499726455552e+00dB,4.36608404957611e+01°)
3.69828179780235e+01	(-1.35818966709725e+00dB,4.35578371934026e+01°)
3.70680721782545e+01	(-1.35140381327618e+00dB,4.34549677593323e+01°)
3.71535229097141e+01	(-1.34463961426807e+00dB,4.33522321696463e+01°)
3.72391706254537e+01	(-1.33789698129959e+00dB,4.32496303985197e+01°)
3.73250157795689e+01	(-1.33117582564896e+00dB,4.31471624182133e+01°)
3.74110588272022e+01	(-1.32447605864646e+00dB,4.30448281990802e+01°)
3.74973002245452e+01	(-1.31779759167526e+00dB,4.29426277095727e+01°)
3.75837404288413e+01	(-1.31114033617185e+00dB,4.28405609162493e+01°)
3.76703798983877e+01	(-1.30450420362672e+00dB,4.27386277837811e+01°)
3.77572190925384e+01	(-1.29788910558499e+00dB,4.26368282749589e+01°)
3.78442584717061e+01	(-1.29129495364695e+00dB,4.25351623507000e+01°)
3.79314984973650e+01	(-1.28472165946856e+00dB,4.24336299700548e+01°)
3.80189396320529e+01	(-1.27816913476214e+00dB,4.23322310902138e+01°)
3.81065823393741e+01	(-1.27163729129687e+00dB,4.22309656665142e+01°)
3.81944270840014e+01	(-1.26512604089924e+00dB,4.21298336524469e+01°)
3.82824743316790e+01	(-1.25863529545373e+00dB,4.20288349996633e+01°)
3.83707245492246e+01	(-1.25216496690323e+00dB,4.19279696579819e+01°)
3.84591782045321e+01	(-1.24571496724951e+00dB,4.18272375753954e+01°)
3.85478357665739e+01	(-1.23928520855384e+00dB,4.17266386980771e+01°)
3.86366977054036e+01	(-1.23287560293734e+00dB,4.16261729703881e+01°)
3.87257644921584e+01	(-1.22648606258156e+00dB,4.15258403348838e+01°)
3.88150365990615e+01	(-1.22011649972885e+00dB,4.14256407323210e+01°)
3.89045144994248e+01	(-1.21376682668291e+00dB,4.13255741016643e+01°)
3.89941986676510e+01	(-1.20743695580913e+00dB,4.12256403800931e+01°)
3.90840895792369e+01	(-1.20112679953508e+00dB,4.11258395030084e+01°)
3.91741877107750e+01	(-1.19483627035093e+00dB,4.10261714040394e+01°)
3.92644935399566e+01	(-1.18856528080985e+00dB,4.09266360150506e+01°)
3.93550075455744e+01	(-1.18231374352839e+00dB,4.08272332661481e+01°)
3.94457302075245e+01	(-1.17608157118688e+00dB,4.07279630856867e+01°)
3.95366620068094e+01	(-1.16986867652980e+00dB,4.06288254002765e+01°)
3.96278034255406e+01	(-1.16367497236621e+00dB,4.05298201347897e+01°)
3.97191549469406e+01	(-1.15750037156998e+00dB,4.04309472123673e+01°)
3.98107170553463e+01	(-1.15134478708025e+00dB,4.03322065544256e+01°)
3.99024902362108e+01	(-1.14520813190172e+00dB,4.02335980806635e+01°)
3.99944749761063e+01	(-1.13909031910496e+00dB,4.01351217090685e+01°)
4.00866717627269e+01	(-1.13299126182676e+00dB,4.00367773559239e+01°)
4.01790810848906e+01	(-1.12691087327041e+00dB,3.99385649358150e+01°)
4.02717034325425e+01	(-1.12084906670602e+00dB,3.98404843616366e+01°)
4.03645392967570e+01	(-1.11480575547071e+00dB,3.97425355445986e+01°)
4.04575891697408e+01	(-1.10878085296906e+00dB,3.96447183942334e+01°)
4.05508535448349e+01	(-1.10277427267322e+00dB,3.95470328184023e+01°)
4.06443329165178e+01	(-1.09678592812317e+00dB,3.94494787233020e+01°)
4.07380277804078e+01	(-1.09081573292707e+00dB,3.93520560134715e+01°)
4.08319386332657e+01	(-1.08486360076140e+00dB,3.92547645917985e+01°)
4.09260659729976e+01	(-1.07892944537119e+00dB,3.91576043595257e+01°)
4.10204102986572e+01	(-1.07301318057030e+00dB,3.90605752162583e+01°)
4.11149721104487e+01	(-1.06711472024149e+00dB,3.89636770599693e+01°)
4.12097519097295e+01	(-1.06123397833678e+00dB,3.88669097870072e+01°)
4.13047501990126e+01	(-1.05537086887747e+00dB,3.87702732921015e+01°)
4.13999674819695e+01	(-1.04952530595443e+00dB,3.86737674683702e+01°)
4.14954042634327e+01	(-1.04369720372821e+00dB,3.85773922073255e+01°)
4.15910610493986e+01	(-1.03788647642917e+00dB,3.84811473988806e+01°)
4.16869383470299e+01	(-1.03209303835768e+00dB,3.83850329313561e+01°)
4.17830366646586e+01	(-1.02631680388421e+00dB,3.82890486914867e+01°)
4.18793565117882e+01	(-1.02055768744944e+00dB,3.81931945644273e+01°)
4.19758983990971e+01	(-1.01481560356443e+00dB,3.80974704337595e+01°)
4.20726628384408e+01	(-1.00909046681064e+00dB,3.80018761814978e+01°)
4.21696503428546e+01	(-1.00338219184010e+00dB,3.79064116880965e+01°)
4.22668614265566e+01	(-9.97690693375437e-01dB,3.78110768324556e+01°)
4.23642966049504e+01	(-9.92015886209985e-01dB,3.77158714919272e+01°)
4.24619563946276e+01	(-9.86357685207805e-01dB,3.76207955423218e+01°)
4.25598413133706e+01	(-9.80716005303794e-01dB,3.75258488579149e+01°)
4.26579518801556e+01	(-9.75090761503628e-01dB,3.74310313114529e+01°)
4.27562886151549e+01	(-9.69481868883977e-01dB,3.73363427741594e+01°)
4.28548520397402e+01	(-9.63889242592298e-01dB,3.72417831157416e+01°)
4.29536426764850e+01	(-9.58312797847033e-01dB,3.71473522043963e+01°)
4.30526610491673e+01	(-9.52752449937513e-01dB,3.70530499068165e+01°)
4.31519076827728e+01	(-9.47208114224017e-01dB,3.69588760881970e+01°)
4.32513831034971e+01	(-9.41679706137683e-01dB,3.68648306122409e+01°)
4.33510878387491e+01	(-9.36167141180543e-01dB,3.67709133411656e+01°)
4.34510224171534e+01	(-9.30670334925472e-01dB,3.66771241357088e+01°)
4.35511873685530e+01	(-9.25189203016150e-01dB,3.65834628551350e+01°)
4.36515832240128e+01	(-9.19723661166980e-01dB,3.64899293572409e+01°)
4.37522105158214e+01	(-9.14273625163077e-01dB,3.63965234983622e+01°)
4.38530697774947e+01	(-9.08839010860131e-01dB,3.63032451333786e+01°)
4.39541615437786e+01	(-9.03419734184381e-01dB,3.62100941157209e+01°)
4.40554863506515e+01	(-8.98015711132495e-01dB,3.61170702973760e+01°)
4.41570447353274e+01	(-8.92626857771492e-01dB,3.60241735288933e+01°)
4.42588372362588e+01	(-8.87253090238585e-01dB,3.59314036593906e+01°)
4.43608643931394e+01	(-8.81894324741173e-01dB,3.58387605365598e+01°)
4.44631267469070e+01	(-8.76550477556540e-01dB,3.57462440066727e+01°)
4.45656248397464e+01	(-8.71221465031879e-01dB,3.56538539145874e+01°)
4.46683592150924e+01	(-8.65907203584058e-01dB,3.55615901037530e+01°)
4.47713304176323e+01	(-8.60607609699504e-01dB,3.54694524162165e+01°)
4.48745389933093e+01	(-8.55322599933987e-01dB,3.53774406926277e+01°)
