time	V(escalon)	V(vout)
2.295499797836833e-01	1.000000e+00	4.228619e-04
2.309642654979689e-01	1.000000e+00	4.199073e-04
2.323785512122545e-01	1.000000e+00	4.134659e-04
2.337928369265400e-01	1.000000e+00	4.035375e-04
2.352071226408255e-01	1.000000e+00	3.901223e-04
2.366214083551111e-01	1.000000e+00	3.732201e-04
2.380356940693967e-01	1.000000e+00	3.528311e-04
2.394499797836822e-01	1.000000e+00	3.289551e-04
2.437499797836818e-01	1.000000e+00	2.650806e-04
2.480499797836813e-01	1.000000e+00	2.095556e-04
2.523499797836808e-01	1.000000e+00	1.623800e-04
2.566499797836804e-01	1.000000e+00	1.235538e-04
2.609499797836799e-01	1.000000e+00	9.307717e-05
2.652499797836794e-01	1.000000e+00	7.094995e-05
2.695499797836790e-01	1.000000e+00	5.717218e-05
2.786499797836779e-01	1.000000e+00	3.659675e-05
3.000000000000000e-01	1.000000e+00	2.086781e-05
3.000261111927834e-01	1.000000e+00	1.057276e-03
3.000370137986581e-01	1.000000e+00	9.700002e-04
3.000429068193595e-01	1.000000e+00	2.237215e-03
3.000458726564501e-01	1.000000e+00	2.019697e-03
3.000474744664374e-01	1.000000e+00	2.511857e-03
3.000483547343347e-01	1.000000e+00	2.609692e-03
3.000489354257453e-01	1.000000e+00	2.482296e-03
3.000491198736323e-01	1.000000e+00	2.657821e-03
3.000492090044475e-01	1.000000e+00	2.718457e-03
3.000492531872830e-01	1.000000e+00	2.709501e-03
3.000492950330808e-01	1.000000e+00	2.688575e-03
3.000493410598200e-01	1.000000e+00	2.672003e-03
3.000565780512744e-01	1.000000e+00	3.688900e-03
3.000638150427288e-01	1.000000e+00	4.884674e-03
3.000710520341833e-01	1.000000e+00	6.259325e-03
3.000782890256377e-01	1.000000e+00	7.812852e-03
3.000855260170922e-01	1.000000e+00	9.545257e-03
3.000927630085466e-01	1.000000e+00	1.145654e-02
3.001000000000010e-01	1.000000e+00	1.354670e-02
3.001091745237029e-01	1.000000e+00	1.519323e-02
3.001136555208666e-01	1.000000e+00	1.867132e-02
3.001158390222719e-01	1.000000e+00	1.788330e-02
3.001166672420447e-01	1.000000e+00	1.860335e-02
3.001169213054986e-01	1.000000e+00	1.917935e-02
3.001169957341119e-01	1.000000e+00	1.910534e-02
3.001170245046389e-01	1.000000e+00	1.902166e-02
3.001170441798892e-01	1.000000e+00	1.895867e-02
3.001170693304032e-01	1.000000e+00	1.888713e-02
3.001171196314313e-01	1.000000e+00	1.880285e-02
3.001171668514051e-01	1.000000e+00	1.879141e-02
3.001172191438448e-01	1.000000e+00	1.881902e-02
3.001172742561267e-01	1.000000e+00	1.885548e-02
3.001173602332057e-01	1.000000e+00	1.889731e-02
3.001175277108616e-01	1.000000e+00	1.895321e-02
3.001624573351719e-01	1.000000e+00	3.260804e-02
3.002073869594822e-01	1.000000e+00	4.529782e-02
3.002523165837926e-01	1.000000e+00	5.702257e-02
3.002972462081029e-01	1.000000e+00	6.778228e-02
3.003421758324132e-01	1.000000e+00	7.757695e-02
3.003871054567235e-01	1.000000e+00	8.640658e-02
3.004320350810339e-01	1.000000e+00	9.427117e-02
3.005320350810339e-01	1.000000e+00	1.076579e-01
3.006320350810339e-01	1.000000e+00	1.156934e-01
3.007320350810339e-01	1.000000e+00	1.185200e-01
3.008320350810338e-01	1.000000e+00	1.164517e-01
3.009320350810338e-01	1.000000e+00	1.099453e-01
3.010320350810338e-01	1.000000e+00	9.957831e-02
3.011320350810338e-01	1.000000e+00	8.601496e-02
3.012320350810338e-01	1.000000e+00	6.998115e-02
3.013320350810338e-01	1.000000e+00	5.222994e-02
3.014320350810338e-01	1.000000e+00	3.351792e-02
3.015320350810338e-01	1.000000e+00	1.457420e-02
3.016320350810338e-01	1.000000e+00	-3.918172e-03
3.017320350810337e-01	1.000000e+00	-2.134686e-02
3.018320350810337e-01	1.000000e+00	-3.718148e-02
3.019320350810337e-01	1.000000e+00	-5.099013e-02
3.020320350810337e-01	1.000000e+00	-6.244229e-02
3.021320350810337e-01	1.000000e+00	-7.131688e-02
3.022320350810337e-01	1.000000e+00	-7.749704e-02
3.023320350810337e-01	1.000000e+00	-8.097058e-02
3.024320350810337e-01	1.000000e+00	-8.181789e-02
3.025320350810337e-01	1.000000e+00	-8.020642e-02
3.026320350810336e-01	1.000000e+00	-7.637375e-02
3.027320350810336e-01	1.000000e+00	-7.061837e-02
3.028320350810336e-01	1.000000e+00	-6.328022e-02
3.029320350810336e-01	1.000000e+00	-5.473014e-02
3.030320350810336e-01	1.000000e+00	-4.535020e-02
3.031320350810336e-01	1.000000e+00	-3.552403e-02
3.032320350810336e-01	1.000000e+00	-2.561901e-02
3.033320350810336e-01	1.000000e+00	-1.597917e-02
3.034320350810336e-01	1.000000e+00	-6.910703e-03
3.035320350810335e-01	1.000000e+00	1.321329e-03
3.036320350810335e-01	1.000000e+00	8.503407e-03
3.037320350810335e-01	1.000000e+00	1.447259e-02
3.038320350810335e-01	1.000000e+00	1.912261e-02
3.039320350810335e-01	1.000000e+00	2.239886e-02
3.040320350810335e-01	1.000000e+00	2.430060e-02
3.041320350810335e-01	1.000000e+00	2.487252e-02
3.042320350810335e-01	1.000000e+00	2.420402e-02
3.043320350810335e-01	1.000000e+00	2.241832e-02
3.044320350810334e-01	1.000000e+00	1.966992e-02
3.045320350810334e-01	1.000000e+00	1.613250e-02
3.046320350810334e-01	1.000000e+00	1.199577e-02
3.047320350810334e-01	1.000000e+00	7.453321e-03
3.048320350810334e-01	1.000000e+00	2.699949e-03
3.049320350810334e-01	1.000000e+00	-2.079514e-03
3.050320350810334e-01	1.000000e+00	-6.711488e-03
3.051320350810334e-01	1.000000e+00	-1.104314e-02
3.052320350810334e-01	1.000000e+00	-1.494173e-02
3.053320350810333e-01	1.000000e+00	-1.830199e-02
3.054320350810333e-01	1.000000e+00	-2.104333e-02
3.055320350810333e-01	1.000000e+00	-2.311505e-02
3.056320350810333e-01	1.000000e+00	-2.449143e-02
3.057320350810333e-01	1.000000e+00	-2.517509e-02
3.058320350810333e-01	1.000000e+00	-2.519030e-02
3.059320350810333e-01	1.000000e+00	-2.458485e-02
3.060320350810333e-01	1.000000e+00	-2.342226e-02
3.061320350810333e-01	1.000000e+00	-2.178265e-02
3.062320350810332e-01	1.000000e+00	-1.975436e-02
3.063320350810332e-01	1.000000e+00	-1.743463e-02
3.064320350810332e-01	1.000000e+00	-1.492118e-02
3.065320350810332e-01	1.000000e+00	-1.231310e-02
3.066320350810332e-01	1.000000e+00	-9.703021e-03
3.067320350810332e-01	1.000000e+00	-7.178711e-03
3.068320350810332e-01	1.000000e+00	-4.816089e-03
3.069320350810332e-01	1.000000e+00	-2.681825e-03
3.070320350810332e-01	1.000000e+00	-8.274353e-04
3.071320350810332e-01	1.000000e+00	7.070302e-04
3.072320350810331e-01	1.000000e+00	1.897790e-03
3.073320350810331e-01	1.000000e+00	2.732604e-03
3.074320350810331e-01	1.000000e+00	3.214601e-03
3.075320350810331e-01	1.000000e+00	3.356695e-03
3.076320350810331e-01	1.000000e+00	3.184670e-03
3.077320350810331e-01	1.000000e+00	2.731011e-03
3.078320350810331e-01	1.000000e+00	2.037543e-03
3.079320350810331e-01	1.000000e+00	1.148984e-03
3.080320350810331e-01	1.000000e+00	1.154497e-04
3.081320350810330e-01	1.000000e+00	-1.013973e-03
3.082320350810330e-01	1.000000e+00	-2.188573e-03
3.083320350810330e-01	1.000000e+00	-3.362169e-03
3.084320350810330e-01	1.000000e+00	-4.490086e-03
3.085320350810330e-01	1.000000e+00	-5.534858e-03
3.086320350810330e-01	1.000000e+00	-6.462701e-03
3.087320350810330e-01	1.000000e+00	-7.248660e-03
3.088320350810330e-01	1.000000e+00	-7.872535e-03
3.089320350810330e-01	1.000000e+00	-8.323468e-03
3.090320350810329e-01	1.000000e+00	-8.595344e-03
3.091320350810329e-01	1.000000e+00	-8.690887e-03
3.092320350810329e-01	1.000000e+00	-8.616637e-03
3.093320350810329e-01	1.000000e+00	-8.386669e-03
3.094320350810329e-01	1.000000e+00	-8.017288e-03
3.095320350810329e-01	1.000000e+00	-7.530525e-03
3.096320350810329e-01	1.000000e+00	-6.948696e-03
3.097320350810329e-01	1.000000e+00	-6.297848e-03
3.098320350810329e-01	1.000000e+00	-5.602321e-03
3.099320350810328e-01	1.000000e+00	-4.888284e-03
3.100320350810328e-01	1.000000e+00	-4.178446e-03
3.101320350810328e-01	1.000000e+00	-3.495767e-03
3.102320350810328e-01	1.000000e+00	-2.858417e-03
3.103320350810328e-01	1.000000e+00	-2.283742e-03
3.104320350810328e-01	1.000000e+00	-1.783501e-03
3.105320350810328e-01	1.000000e+00	-1.368111e-03
3.106320350810328e-01	1.000000e+00	-1.042169e-03
3.107320350810328e-01	1.000000e+00	-8.089630e-04
3.108320350810327e-01	1.000000e+00	-6.662372e-04
3.109320350810327e-01	1.000000e+00	-6.109157e-04
3.110320350810327e-01	1.000000e+00	-6.350585e-04
3.111320350810327e-01	1.000000e+00	-7.307208e-04
3.112320350810327e-01	1.000000e+00	-8.860217e-04
3.113320350810327e-01	1.000000e+00	-1.090063e-03
3.114320350810327e-01	1.000000e+00	-1.329029e-03
3.115320350810327e-01	1.000000e+00	-1.591088e-03
3.116320350810327e-01	1.000000e+00	-1.862454e-03
3.117320350810326e-01	1.000000e+00	-2.132208e-03
3.118320350810326e-01	1.000000e+00	-2.388260e-03
3.119320350810326e-01	1.000000e+00	-2.622052e-03
3.120320350810326e-01	1.000000e+00	-2.824391e-03
3.121320350810326e-01	1.000000e+00	-2.990001e-03
3.122320350810326e-01	1.000000e+00	-3.113224e-03
3.123320350810326e-01	1.000000e+00	-3.192420e-03
3.124320350810326e-01	1.000000e+00	-3.225541e-03
3.125320350810326e-01	1.000000e+00	-3.214403e-03
3.126320350810325e-01	1.000000e+00	-3.160157e-03
3.127320350810325e-01	1.000000e+00	-3.067467e-03
3.128320350810325e-01	1.000000e+00	-2.939909e-03
3.129320350810325e-01	1.000000e+00	-2.784099e-03
3.131320350810325e-01	1.000000e+00	-2.410349e-03
3.132320350810325e-01	1.000000e+00	-2.205409e-03
3.133320350810325e-01	1.000000e+00	-1.997728e-03
3.134320350810325e-01	1.000000e+00	-1.792257e-03
3.135320350810324e-01	1.000000e+00	-1.595585e-03
3.136320350810324e-01	1.000000e+00	-1.411436e-03
3.137320350810324e-01	1.000000e+00	-1.244907e-03
3.138320350810324e-01	1.000000e+00	-1.098043e-03
3.139320350810324e-01	1.000000e+00	-9.741397e-04
3.140320350810324e-01	1.000000e+00	-8.733965e-04
3.141320350810324e-01	1.000000e+00	-7.972827e-04
3.142320350810324e-01	1.000000e+00	-7.442558e-04
3.143320350810324e-01	1.000000e+00	-7.141773e-04
3.144320350810323e-01	1.000000e+00	-7.040809e-04
3.145320350810323e-01	1.000000e+00	-7.126189e-04
3.146320350810323e-01	1.000000e+00	-7.358605e-04
3.149320350810323e-01	1.000000e+00	-8.660770e-04
3.150320350810323e-01	1.000000e+00	-9.179470e-04
3.151320350810323e-01	1.000000e+00	-9.695382e-04
3.152320350810323e-01	1.000000e+00	-1.017002e-03
3.153320350810322e-01	1.000000e+00	-1.058999e-03
3.154320350810322e-01	1.000000e+00	-1.092450e-03
3.155320350810322e-01	1.000000e+00	-1.116874e-03
3.156320350810322e-01	1.000000e+00	-1.130111e-03
3.157320350810322e-01	1.000000e+00	-1.132616e-03
3.158320350810322e-01	1.000000e+00	-1.123154e-03
3.159320350810322e-01	1.000000e+00	-1.103058e-03
3.160320350810322e-01	1.000000e+00	-1.071900e-03
3.161320350810322e-01	1.000000e+00	-1.031726e-03
3.162320350810321e-01	1.000000e+00	-9.827103e-04
3.164320350810321e-01	1.000000e+00	-8.662465e-04
3.166320350810321e-01	1.000000e+00	-7.354164e-04
3.167320350810321e-01	1.000000e+00	-6.690211e-04
3.168320350810321e-01	1.000000e+00	-6.033311e-04
3.169320350810321e-01	1.000000e+00	-5.407931e-04
3.170320350810321e-01	1.000000e+00	-4.815380e-04
3.171320350810320e-01	1.000000e+00	-4.276168e-04
3.172320350810320e-01	1.000000e+00	-3.787221e-04
3.173320350810320e-01	1.000000e+00	-3.364364e-04
3.174320350810320e-01	1.000000e+00	-2.999784e-04
3.175320350810320e-01	1.000000e+00	-2.704626e-04
3.176320350810320e-01	1.000000e+00	-2.466663e-04
3.178320350810320e-01	1.000000e+00	-2.167788e-04
3.181320350810319e-01	1.000000e+00	-2.055674e-04
3.183320350810319e-01	1.000000e+00	-2.108061e-04
3.185320350810319e-01	1.000000e+00	-2.185386e-04
3.187320350810319e-01	1.000000e+00	-2.229028e-04
3.188320350810319e-01	1.000000e+00	-2.221193e-04
3.189320350810319e-01	1.000000e+00	-2.195152e-04
3.191320350810318e-01	1.000000e+00	-2.058250e-04
3.193320350810318e-01	1.000000e+00	-1.811745e-04
3.195320350810318e-01	1.000000e+00	-1.466008e-04
3.196320350810318e-01	1.000000e+00	-1.252002e-04
3.197320350810318e-01	1.000000e+00	-1.033183e-04
3.198320350810318e-01	1.000000e+00	-8.095510e-05
3.199320350810317e-01	1.000000e+00	-5.811057e-05
3.200320350810317e-01	1.000000e+00	-3.478471e-05
3.201320350810317e-01	1.000000e+00	-1.097754e-05
3.202320350810317e-01	1.000000e+00	1.331095e-05
3.204320350810317e-01	1.000000e+00	5.681024e-05
3.206320350810317e-01	1.000000e+00	9.470018e-05
3.208320350810316e-01	1.000000e+00	1.257807e-04
3.210320350810316e-01	1.000000e+00	1.498086e-04
3.213320350810316e-01	1.000000e+00	1.738815e-04
3.214748922238887e-01	1.000000e+00	1.803416e-04
3.216177493667459e-01	1.000000e+00	1.866161e-04
3.217606065096030e-01	1.000000e+00	1.927050e-04
3.219034636524601e-01	1.000000e+00	1.986083e-04
3.220463207953172e-01	1.000000e+00	2.043260e-04
3.221891779381744e-01	1.000000e+00	2.098581e-04
3.223320350810315e-01	1.000000e+00	2.152045e-04
3.226320350810314e-01	1.000000e+00	2.333149e-04
3.227748922238886e-01	1.000000e+00	2.443276e-04
3.229177493667457e-01	1.000000e+00	2.557099e-04
3.230606065096028e-01	1.000000e+00	2.674619e-04
3.232034636524599e-01	1.000000e+00	2.795834e-04
3.233463207953171e-01	1.000000e+00	2.920746e-04
3.234891779381742e-01	1.000000e+00	3.049354e-04
3.236320350810313e-01	1.000000e+00	3.181658e-04
3.238463207953170e-01	1.000000e+00	3.351216e-04
3.240606065096027e-01	1.000000e+00	3.500419e-04
3.242748922238884e-01	1.000000e+00	3.629266e-04
3.244891779381741e-01	1.000000e+00	3.737757e-04
3.247034636524598e-01	1.000000e+00	3.825892e-04
3.249177493667455e-01	1.000000e+00	3.893671e-04
3.251320350810312e-01	1.000000e+00	3.941094e-04
3.253891779381740e-01	1.000000e+00	4.001723e-04
3.256463207953168e-01	1.000000e+00	4.065451e-04
3.259034636524596e-01	1.000000e+00	4.132280e-04
3.261606065096025e-01	1.000000e+00	4.202208e-04
3.264177493667453e-01	1.000000e+00	4.275237e-04
3.266748922238881e-01	1.000000e+00	4.351365e-04
3.269320350810310e-01	1.000000e+00	4.430593e-04
3.272463207953166e-01	1.000000e+00	4.506971e-04
3.275606065096023e-01	1.000000e+00	4.571119e-04
3.278748922238880e-01	1.000000e+00	4.623038e-04
3.281891779381737e-01	1.000000e+00	4.662726e-04
3.285034636524594e-01	1.000000e+00	4.690184e-04
3.288177493667451e-01	1.000000e+00	4.705412e-04
3.291320350810307e-01	1.000000e+00	4.708410e-04
3.301320350810306e-01	1.000000e+00	4.725927e-04
3.311320350810305e-01	1.000000e+00	4.713588e-04
3.321320350810304e-01	1.000000e+00	4.671391e-04
3.331320350810303e-01	1.000000e+00	4.599338e-04
3.341320350810302e-01	1.000000e+00	4.497427e-04
3.351320350810301e-01	1.000000e+00	4.365658e-04
3.361320350810300e-01	1.000000e+00	4.204033e-04
3.389034636524582e-01	1.000000e+00	3.720027e-04
3.416748922238865e-01	1.000000e+00	3.266784e-04
3.444463207953147e-01	1.000000e+00	2.844303e-04
3.472177493667430e-01	1.000000e+00	2.452585e-04
3.499891779381713e-01	1.000000e+00	2.091629e-04
3.527606065095996e-01	1.000000e+00	1.761435e-04
3.555320350810278e-01	1.000000e+00	1.462004e-04
3.585177493667418e-01	1.000000e+00	1.224929e-04
3.615034636524557e-01	1.000000e+00	1.017832e-04
3.644891779381697e-01	1.000000e+00	8.407149e-05
3.674748922238836e-01	1.000000e+00	6.935762e-05
3.704606065095976e-01	1.000000e+00	5.764165e-05
3.734463207953116e-01	1.000000e+00	4.892355e-05
3.764320350810255e-01	1.000000e+00	4.320333e-05
4.000000000000000e-01	1.000000e+00	2.128815e-05
4.000343224279825e-01	1.000000e+00	1.395478e-03
4.000486197741534e-01	1.000000e+00	2.003328e-03
4.000565713903380e-01	1.000000e+00	3.558982e-03
4.000605873455048e-01	1.000000e+00	3.676523e-03
4.000627654762266e-01	1.000000e+00	4.332699e-03
4.000639520957991e-01	1.000000e+00	4.415863e-03
4.000646365672361e-01	1.000000e+00	4.437952e-03
4.000651189497476e-01	1.000000e+00	4.697432e-03
4.000652711917280e-01	1.000000e+00	4.657833e-03
4.000653745709832e-01	1.000000e+00	4.617432e-03
4.000654280265630e-01	1.000000e+00	4.629168e-03
4.000654909911091e-01	1.000000e+00	4.659733e-03
4.000704208495222e-01	1.000000e+00	5.545986e-03
4.000753507079354e-01	1.000000e+00	6.512469e-03
4.000802805663485e-01	1.000000e+00	7.559183e-03
4.000852104247616e-01	1.000000e+00	8.686128e-03
4.000901402831747e-01	1.000000e+00	9.893304e-03
4.000950701415879e-01	1.000000e+00	1.118071e-02
4.001000000000010e-01	1.000000e+00	1.254835e-02
4.001034136303429e-01	1.000000e+00	1.067056e-02
4.001048609060446e-01	1.000000e+00	1.520714e-02
4.001054461967707e-01	1.000000e+00	1.480228e-02
4.001055831695642e-01	1.000000e+00	1.361860e-02
4.001056423540040e-01	1.000000e+00	1.334799e-02
4.001056560071765e-01	1.000000e+00	1.335079e-02
4.001056714583878e-01	1.000000e+00	1.338753e-02
4.001056895754462e-01	1.000000e+00	1.346624e-02
4.001057258095629e-01	1.000000e+00	1.367747e-02
4.001057603383743e-01	1.000000e+00	1.388191e-02
4.001058145249509e-01	1.000000e+00	1.410496e-02
4.001058605511227e-01	1.000000e+00	1.419677e-02
4.001059166871145e-01	1.000000e+00	1.424075e-02
4.001059684117306e-01	1.000000e+00	1.425814e-02
4.001063039412874e-01	1.000000e+00	1.435671e-02
4.001066394708442e-01	1.000000e+00	1.445501e-02
4.001069750004010e-01	1.000000e+00	1.455304e-02
4.001073105299579e-01	1.000000e+00	1.465080e-02
4.001076460595147e-01	1.000000e+00	1.474829e-02
4.001079815890716e-01	1.000000e+00	1.484552e-02
4.001083171186284e-01	1.000000e+00	1.494248e-02
4.001432253158252e-01	1.000000e+00	2.490281e-02
4.001781335130221e-01	1.000000e+00	3.434742e-02
4.002130417102189e-01	1.000000e+00	4.327633e-02
4.002479499074157e-01	1.000000e+00	5.168952e-02
4.002828581046126e-01	1.000000e+00	5.958700e-02
4.003177663018094e-01	1.000000e+00	6.696876e-02
4.003526744990062e-01	1.000000e+00	7.383481e-02
4.004526744990062e-01	1.000000e+00	9.008880e-02
4.005526744990062e-01	1.000000e+00	1.014173e-01
4.006526744990062e-01	1.000000e+00	1.078154e-01
4.007526744990062e-01	1.000000e+00	1.094509e-01
4.008526744990062e-01	1.000000e+00	1.066420e-01
4.009526744990062e-01	1.000000e+00	9.983759e-02
4.010526744990062e-01	1.000000e+00	8.958879e-02
4.011526744990062e-01	1.000000e+00	7.652492e-02
4.012526744990061e-01	1.000000e+00	6.132251e-02
4.013526744990061e-01	1.000000e+00	4.468154e-02
4.014526744990061e-01	1.000000e+00	2.729602e-02
4.015526744990061e-01	1.000000e+00	9.833764e-03
4.016526744990061e-01	1.000000e+00	-7.088032e-03
4.017526744990061e-01	1.000000e+00	-2.291697e-02
4.018526744990061e-01	1.000000e+00	-3.718289e-02
4.019526744990061e-01	1.000000e+00	-4.950447e-02
4.020526744990061e-01	1.000000e+00	-5.959892e-02
4.021526744990060e-01	1.000000e+00	-6.728087e-02
4.022526744990060e-01	1.000000e+00	-7.246453e-02
4.023526744990060e-01	1.000000e+00	-7.515573e-02
4.024526744990060e-01	1.000000e+00	-7.544790e-02
4.025526744990060e-01	1.000000e+00	-7.350884e-02
4.026526744990060e-01	1.000000e+00	-6.957235e-02
4.027526744990060e-01	1.000000e+00	-6.392190e-02
4.028526744990060e-01	1.000000e+00	-5.688011e-02
4.029526744990060e-01	1.000000e+00	-4.879138e-02
4.030526744990059e-01	1.000000e+00	-4.001151e-02
4.031526744990059e-01	1.000000e+00	-3.089123e-02
4.032526744990059e-01	1.000000e+00	-2.176771e-02
4.033526744990059e-01	1.000000e+00	-1.295067e-02
4.034526744990059e-01	1.000000e+00	-4.717000e-03
4.035526744990059e-01	1.000000e+00	2.699504e-03
4.036526744990059e-01	1.000000e+00	9.109706e-03
4.037526744990059e-01	1.000000e+00	1.437547e-02
4.038526744990059e-01	1.000000e+00	1.840725e-02
4.039526744990058e-01	1.000000e+00	2.116673e-02
4.040526744990058e-01	1.000000e+00	2.266089e-02
4.041526744990058e-01	1.000000e+00	2.294156e-02
4.042526744990058e-01	1.000000e+00	2.209694e-02
4.043526744990058e-01	1.000000e+00	2.024892e-02
4.044526744990058e-01	1.000000e+00	1.754306e-02
4.045526744990058e-01	1.000000e+00	1.414496e-02
4.046526744990058e-01	1.000000e+00	1.022972e-02
4.047526744990058e-01	1.000000e+00	5.978404e-03
4.048526744990057e-01	1.000000e+00	1.568066e-03
4.049526744990057e-01	1.000000e+00	-2.830854e-03
4.050526744990057e-01	1.000000e+00	-7.063135e-03
4.051526744990057e-01	1.000000e+00	-1.098976e-02
4.052526744990057e-01	1.000000e+00	-1.449469e-02
4.053526744990057e-01	1.000000e+00	-1.748392e-02
4.054526744990057e-01	1.000000e+00	-1.989020e-02
4.055526744990057e-01	1.000000e+00	-2.167014e-02
4.056526744990057e-01	1.000000e+00	-2.280705e-02
4.057526744990056e-01	1.000000e+00	-2.330625e-02
4.058526744990056e-01	1.000000e+00	-2.319640e-02
4.059526744990056e-01	1.000000e+00	-2.252352e-02
4.060526744990056e-01	1.000000e+00	-2.135120e-02
4.061526744990056e-01	1.000000e+00	-1.975391e-02
4.062526744990056e-01	1.000000e+00	-1.781673e-02
4.063526744990056e-01	1.000000e+00	-1.562841e-02
4.064526744990056e-01	1.000000e+00	-1.328122e-02
4.065526744990056e-01	1.000000e+00	-1.086423e-02
4.066526744990056e-01	1.000000e+00	-8.463722e-03
4.067526744990055e-01	1.000000e+00	-6.157219e-03
4.068526744990055e-01	1.000000e+00	-4.014630e-03
4.069526744990055e-01	1.000000e+00	-2.093261e-03
4.070526744990055e-01	1.000000e+00	-4.399657e-04
4.071526744990055e-01	1.000000e+00	9.128374e-04
4.072526744990055e-01	1.000000e+00	1.944009e-03
4.073526744990055e-01	1.000000e+00	2.646716e-03
4.074526744990055e-01	1.000000e+00	3.024403e-03
4.075526744990055e-01	1.000000e+00	3.093039e-03
4.076526744990054e-01	1.000000e+00	2.876442e-03
4.077526744990054e-01	1.000000e+00	2.408006e-03
4.078526744990054e-01	1.000000e+00	1.725650e-03
4.079526744990054e-01	1.000000e+00	8.733049e-04
4.080526744990054e-01	1.000000e+00	-1.042124e-04
4.081526744990054e-01	1.000000e+00	-1.159681e-03
4.082526744990054e-01	1.000000e+00	-2.248436e-03
4.083526744990054e-01	1.000000e+00	-3.326578e-03
4.084526744990054e-01	1.000000e+00	-4.355572e-03
4.085526744990053e-01	1.000000e+00	-5.300033e-03
4.086526744990053e-01	1.000000e+00	-6.131838e-03
4.087526744990053e-01	1.000000e+00	-6.827415e-03
4.088526744990053e-01	1.000000e+00	-7.371329e-03
4.089526744990053e-01	1.000000e+00	-7.753066e-03
4.090526744990053e-01	1.000000e+00	-7.970140e-03
4.091526744990053e-01	1.000000e+00	-8.024439e-03
4.092526744990053e-01	1.000000e+00	-7.924938e-03
4.093526744990053e-01	1.000000e+00	-7.683725e-03
4.094526744990052e-01	1.000000e+00	-7.318458e-03
4.095526744990052e-01	1.000000e+00	-6.848209e-03
4.096526744990052e-01	1.000000e+00	-6.295802e-03
4.097526744990052e-01	1.000000e+00	-5.683631e-03
4.098526744990052e-01	1.000000e+00	-5.036015e-03
4.099526744990052e-01	1.000000e+00	-4.375107e-03
4.100526744990052e-01	1.000000e+00	-3.723396e-03
4.101526744990052e-01	1.000000e+00	-3.099799e-03
4.102526744990052e-01	1.000000e+00	-2.522381e-03
4.103526744990051e-01	1.000000e+00	-2.004698e-03
4.104526744990051e-01	1.000000e+00	-1.558768e-03
4.105526744990051e-01	1.000000e+00	-1.191684e-03
4.106526744990051e-01	1.000000e+00	-9.088315e-04
4.107526744990051e-01	1.000000e+00	-7.107554e-04
4.108526744990051e-01	1.000000e+00	-5.965880e-04
4.109526744990051e-01	1.000000e+00	-5.611166e-04
4.110526744990051e-01	1.000000e+00	-5.983678e-04
4.111526744990051e-01	1.000000e+00	-6.988063e-04
4.112526744990050e-01	1.000000e+00	-8.530034e-04
4.113526744990050e-01	1.000000e+00	-1.048894e-03
4.114526744990050e-01	1.000000e+00	-1.275455e-03
4.115526744990050e-01	1.000000e+00	-1.519953e-03
4.116526744990050e-01	1.000000e+00	-1.771568e-03
4.117526744990050e-01	1.000000e+00	-2.018570e-03
4.118526744990050e-01	1.000000e+00	-2.251843e-03
4.119526744990050e-01	1.000000e+00	-2.461954e-03
4.120526744990050e-01	1.000000e+00	-2.642547e-03
4.121526744990049e-01	1.000000e+00	-2.787283e-03
4.122526744990049e-01	1.000000e+00	-2.893099e-03
4.123526744990049e-01	1.000000e+00	-2.957023e-03
4.124526744990049e-01	1.000000e+00	-2.979301e-03
4.125526744990049e-01	1.000000e+00	-2.960116e-03
4.126526744990049e-01	1.000000e+00	-2.902607e-03
4.127526744990049e-01	1.000000e+00	-2.809509e-03
4.128526744990049e-01	1.000000e+00	-2.686114e-03
4.129526744990049e-01	1.000000e+00	-2.536866e-03
4.131526744990048e-01	1.000000e+00	-2.185608e-03
4.132526744990048e-01	1.000000e+00	-1.995628e-03
4.133526744990048e-01	1.000000e+00	-1.803420e-03
4.134526744990048e-01	1.000000e+00	-1.615262e-03
4.135526744990048e-01	1.000000e+00	-1.435324e-03
4.136526744990048e-01	1.000000e+00	-1.268689e-03
4.137526744990048e-01	1.000000e+00	-1.118112e-03
4.138526744990048e-01	1.000000e+00	-9.870930e-04
4.139526744990047e-01	1.000000e+00	-8.767100e-04
4.140526744990047e-01	1.000000e+00	-7.887565e-04
4.141526744990047e-01	1.000000e+00	-7.226361e-04
4.142526744990047e-01	1.000000e+00	-6.785533e-04
4.143526744990047e-01	1.000000e+00	-6.544612e-04
4.144526744990047e-01	1.000000e+00	-6.492861e-04
4.145526744990047e-01	1.000000e+00	-6.599118e-04
4.147526744990047e-01	1.000000e+00	-7.190912e-04
4.149526744990046e-01	1.000000e+00	-8.082293e-04
4.150526744990046e-01	1.000000e+00	-8.566605e-04
4.151526744990046e-01	1.000000e+00	-9.033879e-04
4.152526744990046e-01	1.000000e+00	-9.466909e-04
4.153526744990046e-01	1.000000e+00	-9.836387e-04
4.154526744990046e-01	1.000000e+00	-1.013239e-03
4.155526744990046e-01	1.000000e+00	-1.033372e-03
4.156526744990046e-01	1.000000e+00	-1.043897e-03
4.157526744990045e-01	1.000000e+00	-1.043562e-03
4.158526744990045e-01	1.000000e+00	-1.033072e-03
4.159526744990045e-01	1.000000e+00	-1.011974e-03
4.160526744990045e-01	1.000000e+00	-9.817025e-04
4.161526744990045e-01	1.000000e+00	-9.424451e-04
4.162526744990045e-01	1.000000e+00	-8.961665e-04
