time	V(senoidal)	V(vout)
4.945371428573240e+00	2.865560e-01	-2.803514e-01
4.946042857144667e+00	2.458967e-01	-2.783867e-01
4.946714285716094e+00	2.049100e-01	-2.759344e-01
4.947385714287521e+00	1.635960e-01	-2.729945e-01
4.948057142858948e+00	1.219547e-01	-2.695670e-01
4.948728571430375e+00	7.998611e-02	-2.656519e-01
4.949400000001802e+00	3.769018e-02	-2.612492e-01
4.949657142858944e+00	2.153014e-02	-2.594435e-01
4.949914285716086e+00	5.375021e-03	-2.575715e-01
4.950171428573229e+00	-1.077518e-02	-2.556329e-01
4.950428571430371e+00	-2.692047e-02	-2.536279e-01
4.950685714287514e+00	-4.306083e-02	-2.515565e-01
4.950942857144655e+00	-5.919628e-02	-2.494186e-01
4.951200000001798e+00	-7.532681e-02	-2.472142e-01
4.952014285716081e+00	-1.265489e-01	-2.397566e-01
4.952828571430365e+00	-1.771141e-01	-2.317283e-01
4.953642857144649e+00	-2.270223e-01	-2.231295e-01
4.954457142858933e+00	-2.762735e-01	-2.139602e-01
4.955271428573217e+00	-3.248679e-01	-2.042202e-01
4.956085714287501e+00	-3.728053e-01	-1.939097e-01
4.956900000001784e+00	-4.200857e-01	-1.830287e-01
4.957214285716069e+00	-4.379398e-01	-1.787187e-01
4.957528571430355e+00	-4.556062e-01	-1.743435e-01
4.957842857144639e+00	-4.730848e-01	-1.699028e-01
4.958157142858925e+00	-4.903755e-01	-1.653969e-01
4.958471428573209e+00	-5.074786e-01	-1.608255e-01
4.958785714287495e+00	-5.243938e-01	-1.561888e-01
4.959100000001779e+00	-5.411212e-01	-1.514868e-01
4.959685714287493e+00	-5.717924e-01	-1.425442e-01
4.960271428573205e+00	-6.015918e-01	-1.334399e-01
4.960857142858918e+00	-6.305195e-01	-1.241742e-01
4.961442857144631e+00	-6.585754e-01	-1.147468e-01
4.962028571430344e+00	-6.857597e-01	-1.051578e-01
4.962614285716056e+00	-7.120723e-01	-9.540727e-02
4.963200000001770e+00	-7.375131e-01	-8.549514e-02
4.963828571430340e+00	-7.636924e-01	-7.472101e-02
4.964457142858910e+00	-7.885894e-01	-6.387296e-02
4.965085714287480e+00	-8.122042e-01	-5.295099e-02
4.965714285716049e+00	-8.345368e-01	-4.195509e-02
4.966342857144619e+00	-8.555872e-01	-3.088526e-02
4.966971428573189e+00	-8.753554e-01	-1.974152e-02
4.967600000001759e+00	-8.938414e-01	-8.523843e-03
4.967971428573187e+00	-9.040734e-01	-1.904305e-03
4.968342857144615e+00	-9.138006e-01	4.707291e-03
4.968714285716042e+00	-9.230230e-01	1.131094e-02
4.969085714287471e+00	-9.317406e-01	1.790665e-02
4.969457142858898e+00	-9.399534e-01	2.449442e-02
4.969828571430326e+00	-9.476614e-01	3.107425e-02
4.970200000001753e+00	-9.548646e-01	3.764613e-02
4.971114285716037e+00	-9.704036e-01	5.383386e-02
4.972028571430321e+00	-9.826718e-01	6.971603e-02
4.972942857144604e+00	-9.916692e-01	8.529264e-02
4.973857142858888e+00	-9.973958e-01	1.005637e-01
4.974771428573171e+00	-9.998517e-01	1.155292e-01
4.975685714287455e+00	-9.990367e-01	1.301891e-01
4.976600000001739e+00	-9.949510e-01	1.445435e-01
4.976914285716023e+00	-9.927722e-01	1.493314e-01
4.977228571430309e+00	-9.902093e-01	1.540566e-01
4.977542857144593e+00	-9.872621e-01	1.587190e-01
4.977857142858879e+00	-9.839308e-01	1.633187e-01
4.978171428573163e+00	-9.802153e-01	1.678556e-01
4.978485714287449e+00	-9.761156e-01	1.723298e-01
4.978800000001733e+00	-9.716317e-01	1.767412e-01
4.979414285716017e+00	-9.617322e-01	1.851829e-01
4.980028571430302e+00	-9.504482e-01	1.933198e-01
4.980642857144586e+00	-9.377799e-01	2.011519e-01
4.981257142858871e+00	-9.237271e-01	2.086792e-01
4.981871428573155e+00	-9.082900e-01	2.159018e-01
4.982485714287439e+00	-8.914684e-01	2.228197e-01
4.983100000001723e+00	-8.732625e-01	2.294327e-01
4.983442857144579e+00	-8.625506e-01	2.329641e-01
4.983785714287436e+00	-8.514518e-01	2.363836e-01
4.984128571430293e+00	-8.399661e-01	2.396912e-01
4.984471428573149e+00	-8.280936e-01	2.428869e-01
4.984814285716005e+00	-8.158343e-01	2.459706e-01
4.985157142858862e+00	-8.031881e-01	2.489425e-01
4.985500000001718e+00	-7.901550e-01	2.518024e-01
4.986342857144573e+00	-7.563327e-01	2.583573e-01
4.987185714287429e+00	-7.206552e-01	2.641535e-01
4.988028571430283e+00	-6.831225e-01	2.691910e-01
4.988871428573138e+00	-6.437346e-01	2.734698e-01
4.989714285715993e+00	-6.024915e-01	2.769899e-01
4.990557142858849e+00	-5.593931e-01	2.797512e-01
4.991400000001704e+00	-5.144395e-01	2.817539e-01
4.991871428573131e+00	-4.887585e-01	2.825146e-01
4.992342857144559e+00	-4.627069e-01	2.830270e-01
4.992814285715986e+00	-4.362845e-01	2.832911e-01
4.993285714287414e+00	-4.094914e-01	2.833068e-01
4.993757142858842e+00	-3.823277e-01	2.830742e-01
4.994228571430269e+00	-3.547932e-01	2.825934e-01
4.994700000001696e+00	-3.268880e-01	2.818641e-01
4.995371428573123e+00	-2.865560e-01	2.803870e-01
4.996042857144550e+00	-2.458967e-01	2.784224e-01
4.996714285715977e+00	-2.049100e-01	2.759700e-01
4.997385714287405e+00	-1.635960e-01	2.730301e-01
4.998057142858832e+00	-1.219547e-01	2.696026e-01
4.998728571430259e+00	-7.998611e-02	2.656875e-01
4.999400000001685e+00	-3.769018e-02	2.612848e-01
4.999657142858828e+00	-2.153014e-02	2.594792e-01
4.999914285715970e+00	-5.375021e-03	2.576071e-01
5.000171428573112e+00	1.077518e-02	2.556686e-01
5.000428571430255e+00	2.692047e-02	2.536636e-01
5.000685714287397e+00	4.306083e-02	2.515921e-01
5.000942857144539e+00	5.919628e-02	2.494542e-01
5.001200000001681e+00	7.532681e-02	2.472499e-01
5.002014285715965e+00	1.265489e-01	2.397922e-01
5.002828571430249e+00	1.771141e-01	2.317640e-01
5.003642857144532e+00	2.270223e-01	2.231652e-01
5.004457142858817e+00	2.762735e-01	2.139958e-01
5.005271428573100e+00	3.248679e-01	2.042559e-01
5.006085714287384e+00	3.728053e-01	1.939454e-01
5.006900000001668e+00	4.200857e-01	1.830643e-01
5.007214285715953e+00	4.379398e-01	1.787544e-01
5.007528571430238e+00	4.556062e-01	1.743791e-01
5.007842857144523e+00	4.730848e-01	1.699385e-01
5.008157142858808e+00	4.903755e-01	1.654325e-01
5.008471428573093e+00	5.074786e-01	1.608612e-01
5.008785714287378e+00	5.243938e-01	1.562245e-01
5.009100000001663e+00	5.411212e-01	1.515224e-01
5.009685714287376e+00	5.717924e-01	1.425798e-01
5.010271428573088e+00	6.015918e-01	1.334756e-01
5.010857142858802e+00	6.305195e-01	1.242098e-01
5.011442857144514e+00	6.585754e-01	1.147824e-01
5.012028571430228e+00	6.857597e-01	1.051935e-01
5.012614285715940e+00	7.120723e-01	9.544293e-02
5.013200000001653e+00	7.375131e-01	8.553080e-02
5.015300000001648e+00	8.199521e-01	4.925203e-02
5.015700000001647e+00	8.340986e-01	4.221394e-02
5.016100000001646e+00	8.476978e-01	3.516038e-02
5.016500000001646e+00	8.607497e-01	2.809132e-02
5.016900000001645e+00	8.732543e-01	2.100678e-02
5.017300000001644e+00	8.852116e-01	1.390676e-02
5.017700000001643e+00	8.966216e-01	6.791255e-03
5.018100000001642e+00	9.074844e-01	-3.397377e-04
5.018685714287355e+00	9.223656e-01	-1.079851e-02
5.019271428573068e+00	9.359568e-01	-2.120760e-02
5.019857142858781e+00	9.482581e-01	-3.156700e-02
5.020442857144493e+00	9.592695e-01	-4.187671e-02
5.021028571430207e+00	9.689911e-01	-5.213673e-02
5.021614285715919e+00	9.774227e-01	-6.234706e-02
5.022200000001632e+00	9.845644e-01	-7.250770e-02
5.022971428573059e+00	9.918961e-01	-8.576595e-02
5.023742857144486e+00	9.968850e-01	-9.874837e-02
5.024514285715912e+00	9.995309e-01	-1.114550e-01
5.025285714287340e+00	9.998340e-01	-1.238858e-01
5.026057142858766e+00	9.977942e-01	-1.360407e-01
5.026828571430193e+00	9.934115e-01	-1.479199e-01
5.027600000001620e+00	9.866859e-01	-1.595232e-01
5.027957142858762e+00	9.827818e-01	-1.647426e-01
5.028314285715903e+00	9.783890e-01	-1.698726e-01
5.028671428573046e+00	9.735076e-01	-1.749134e-01
5.029028571430188e+00	9.681377e-01	-1.798649e-01
5.029385714287330e+00	9.622791e-01	-1.847271e-01
5.029742857144472e+00	9.559319e-01	-1.895000e-01
5.030100000001614e+00	9.490961e-01	-1.941837e-01
5.030642857144469e+00	9.377616e-01	-2.011237e-01
5.031185714287326e+00	9.253757e-01	-2.078111e-01
5.031728571430182e+00	9.119387e-01	-2.142460e-01
5.032271428573037e+00	8.974504e-01	-2.204283e-01
5.032814285715893e+00	8.819108e-01	-2.263580e-01
5.033357142858749e+00	8.653200e-01	-2.320352e-01
5.033900000001605e+00	8.476779e-01	-2.374598e-01
5.034414285715889e+00	8.300442e-01	-2.423384e-01
5.034928571430174e+00	8.115945e-01	-2.469528e-01
5.035442857144458e+00	7.923289e-01	-2.513029e-01
5.035957142858743e+00	7.722473e-01	-2.553887e-01
5.036471428573027e+00	7.513497e-01	-2.592102e-01
5.036985714287312e+00	7.296362e-01	-2.627675e-01
5.037500000001597e+00	7.071068e-01	-2.660606e-01
5.038185714287310e+00	6.758361e-01	-2.700170e-01
5.038871428573022e+00	6.434672e-01	-2.734592e-01
5.039557142858735e+00	6.100003e-01	-2.763870e-01
5.040242857144447e+00	5.754352e-01	-2.788005e-01
5.040928571430160e+00	5.397719e-01	-2.806996e-01
5.041614285715872e+00	5.030106e-01	-2.820845e-01
5.042300000001585e+00	4.651511e-01	-2.829549e-01
5.042642857144441e+00	4.459518e-01	-2.831881e-01
5.042985714287298e+00	4.265684e-01	-2.832899e-01
5.043328571430155e+00	4.070007e-01	-2.832603e-01
5.043671428573011e+00	3.872488e-01	-2.830994e-01
5.044014285715867e+00	3.673128e-01	-2.828071e-01
5.044357142858724e+00	3.471925e-01	-2.823835e-01
5.044700000001580e+00	3.268880e-01	-2.818285e-01
5.045371428573007e+00	2.865560e-01	-2.803514e-01
5.046042857144434e+00	2.458967e-01	-2.783867e-01
5.046714285715860e+00	2.049100e-01	-2.759344e-01
5.047385714287288e+00	1.635960e-01	-2.729945e-01
5.048057142858715e+00	1.219547e-01	-2.695670e-01
5.048728571430142e+00	7.998611e-02	-2.656519e-01
5.049400000001569e+00	3.769018e-02	-2.612492e-01
5.049657142858711e+00	2.153014e-02	-2.594435e-01
5.049914285715853e+00	5.375021e-03	-2.575715e-01
5.050171428572996e+00	-1.077518e-02	-2.556329e-01
5.050428571430138e+00	-2.692047e-02	-2.536279e-01
5.050685714287281e+00	-4.306083e-02	-2.515565e-01
5.050942857144422e+00	-5.919628e-02	-2.494186e-01
5.051200000001565e+00	-7.532681e-02	-2.472142e-01
5.052014285715848e+00	-1.265489e-01	-2.397566e-01
5.052828571430132e+00	-1.771141e-01	-2.317283e-01
5.053642857144416e+00	-2.270223e-01	-2.231295e-01
5.054457142858700e+00	-2.762735e-01	-2.139602e-01
5.055271428572984e+00	-3.248679e-01	-2.042202e-01
5.056085714287268e+00	-3.728053e-01	-1.939097e-01
5.056900000001551e+00	-4.200857e-01	-1.830287e-01
5.057214285715836e+00	-4.379398e-01	-1.787187e-01
5.057528571430121e+00	-4.556062e-01	-1.743435e-01
5.057842857144406e+00	-4.730848e-01	-1.699028e-01
5.058157142858692e+00	-4.903755e-01	-1.653969e-01
5.058471428572976e+00	-5.074786e-01	-1.608255e-01
5.058785714287262e+00	-5.243938e-01	-1.561888e-01
5.059100000001546e+00	-5.411212e-01	-1.514868e-01
5.059685714287260e+00	-5.717924e-01	-1.425442e-01
5.060271428572972e+00	-6.015918e-01	-1.334399e-01
5.060857142858685e+00	-6.305195e-01	-1.241742e-01
5.061442857144398e+00	-6.585754e-01	-1.147468e-01
5.062028571430111e+00	-6.857597e-01	-1.051578e-01
5.062614285715823e+00	-7.120723e-01	-9.540727e-02
5.063200000001537e+00	-7.375131e-01	-8.549514e-02
5.063828571430107e+00	-7.636924e-01	-7.472101e-02
5.064457142858677e+00	-7.885894e-01	-6.387296e-02
5.065085714287247e+00	-8.122042e-01	-5.295099e-02
5.065714285715816e+00	-8.345368e-01	-4.195509e-02
5.066342857144386e+00	-8.555872e-01	-3.088526e-02
5.066971428572956e+00	-8.753554e-01	-1.974152e-02
5.067600000001526e+00	-8.938414e-01	-8.523843e-03
5.067971428572954e+00	-9.040734e-01	-1.904305e-03
5.068342857144382e+00	-9.138006e-01	4.707291e-03
5.068714285715809e+00	-9.230230e-01	1.131094e-02
5.069085714287238e+00	-9.317406e-01	1.790665e-02
5.069457142858665e+00	-9.399534e-01	2.449442e-02
5.069828571430093e+00	-9.476614e-01	3.107425e-02
5.070200000001520e+00	-9.548646e-01	3.764613e-02
5.071114285715804e+00	-9.704036e-01	5.383386e-02
5.072028571430088e+00	-9.826718e-01	6.971603e-02
5.072942857144371e+00	-9.916692e-01	8.529264e-02
5.073857142858655e+00	-9.973958e-01	1.005637e-01
5.074771428572938e+00	-9.998517e-01	1.155292e-01
5.075685714287222e+00	-9.990367e-01	1.301891e-01
5.076600000001505e+00	-9.949510e-01	1.445435e-01
5.076914285715790e+00	-9.927722e-01	1.493314e-01
5.077228571430076e+00	-9.902093e-01	1.540566e-01
5.077542857144360e+00	-9.872621e-01	1.587190e-01
5.077857142858646e+00	-9.839308e-01	1.633187e-01
5.078171428572930e+00	-9.802153e-01	1.678556e-01
5.078485714287216e+00	-9.761156e-01	1.723298e-01
5.078800000001500e+00	-9.716317e-01	1.767412e-01
5.079414285715784e+00	-9.617322e-01	1.851829e-01
5.080028571430069e+00	-9.504482e-01	1.933198e-01
5.080642857144353e+00	-9.377799e-01	2.011519e-01
5.081257142858638e+00	-9.237271e-01	2.086792e-01
5.081871428572922e+00	-9.082900e-01	2.159018e-01
5.082485714287206e+00	-8.914684e-01	2.228197e-01
5.083100000001490e+00	-8.732625e-01	2.294327e-01
5.083442857144346e+00	-8.625506e-01	2.329641e-01
5.083785714287203e+00	-8.514518e-01	2.363836e-01
5.084128571430059e+00	-8.399661e-01	2.396912e-01
5.084471428572916e+00	-8.280936e-01	2.428869e-01
5.084814285715772e+00	-8.158343e-01	2.459706e-01
5.085157142858629e+00	-8.031881e-01	2.489425e-01
5.085500000001485e+00	-7.901550e-01	2.518024e-01
5.086342857144340e+00	-7.563327e-01	2.583573e-01
5.087185714287195e+00	-7.206552e-01	2.641535e-01
5.088028571430050e+00	-6.831225e-01	2.691910e-01
5.088871428572905e+00	-6.437346e-01	2.734698e-01
5.089714285715760e+00	-6.024915e-01	2.769899e-01
5.090557142858616e+00	-5.593931e-01	2.797512e-01
5.091400000001471e+00	-5.144395e-01	2.817539e-01
5.091871428572898e+00	-4.887585e-01	2.825146e-01
5.092342857144326e+00	-4.627069e-01	2.830270e-01
5.092814285715753e+00	-4.362845e-01	2.832911e-01
5.093285714287181e+00	-4.094914e-01	2.833068e-01
5.093757142858609e+00	-3.823277e-01	2.830742e-01
5.094228571430036e+00	-3.547932e-01	2.825934e-01
5.094700000001463e+00	-3.268880e-01	2.818641e-01
5.095371428572890e+00	-2.865560e-01	2.803870e-01
5.096042857144317e+00	-2.458967e-01	2.784224e-01
5.096714285715744e+00	-2.049100e-01	2.759700e-01
5.097385714287172e+00	-1.635960e-01	2.730301e-01
5.098057142858599e+00	-1.219547e-01	2.696026e-01
5.098728571430025e+00	-7.998611e-02	2.656875e-01
5.099400000001452e+00	-3.769018e-02	2.612848e-01
5.099657142858595e+00	-2.153014e-02	2.594792e-01
5.099914285715736e+00	-5.375021e-03	2.576071e-01
5.100171428572879e+00	1.077518e-02	2.556686e-01
5.100428571430021e+00	2.692047e-02	2.536636e-01
5.100685714287164e+00	4.306083e-02	2.515921e-01
5.100942857144306e+00	5.919628e-02	2.494542e-01
5.101200000001448e+00	7.532681e-02	2.472499e-01
5.102014285715732e+00	1.265489e-01	2.397922e-01
5.102828571430016e+00	1.771141e-01	2.317640e-01
5.103642857144299e+00	2.270223e-01	2.231652e-01
5.104457142858584e+00	2.762735e-01	2.139958e-01
5.105271428572867e+00	3.248679e-01	2.042559e-01
5.106085714287151e+00	3.728053e-01	1.939454e-01
5.106900000001435e+00	4.200857e-01	1.830643e-01
5.107214285715719e+00	4.379398e-01	1.787544e-01
5.107528571430005e+00	4.556062e-01	1.743791e-01
5.107842857144290e+00	4.730848e-01	1.699385e-01
5.108157142858575e+00	4.903755e-01	1.654325e-01
5.108471428572860e+00	5.074786e-01	1.608612e-01
5.108785714287145e+00	5.243938e-01	1.562245e-01
5.109100000001430e+00	5.411212e-01	1.515224e-01
5.109685714287143e+00	5.717924e-01	1.425798e-01
5.110271428572855e+00	6.015918e-01	1.334756e-01
5.110857142858569e+00	6.305195e-01	1.242098e-01
5.111442857144281e+00	6.585754e-01	1.147824e-01
5.112028571429994e+00	6.857597e-01	1.051935e-01
5.112614285715707e+00	7.120723e-01	9.544293e-02
5.113200000001420e+00	7.375131e-01	8.553080e-02
5.113828571429990e+00	7.636924e-01	7.475667e-02
5.114457142858560e+00	7.885894e-01	6.390862e-02
5.115085714287130e+00	8.122042e-01	5.298665e-02
5.115714285715700e+00	8.345368e-01	4.199075e-02
5.116342857144270e+00	8.555872e-01	3.092093e-02
5.116971428572840e+00	8.753554e-01	1.977718e-02
5.117600000001410e+00	8.938414e-01	8.559504e-03
5.117700000001410e+00	8.966410e-01	6.780049e-03
5.118085714287123e+00	9.071203e-01	-9.550116e-05
5.118471428572836e+00	9.170532e-01	-6.960922e-03
5.118857142858550e+00	9.264398e-01	-1.381621e-02
5.119242857144263e+00	9.352799e-01	-2.066138e-02
5.119628571429977e+00	9.435736e-01	-2.749641e-02
5.120014285715690e+00	9.513209e-01	-3.432131e-02
5.120400000001403e+00	9.585218e-01	-4.113609e-02
5.121300000001401e+00	9.731510e-01	-5.703422e-02
5.122200000001399e+00	9.846075e-01	-7.262822e-02
5.123100000001397e+00	9.928914e-01	-8.791806e-02
5.124000000001395e+00	9.980027e-01	-1.029038e-01
5.124900000001393e+00	9.999414e-01	-1.175853e-01
5.125800000001391e+00	9.987074e-01	-1.319627e-01
5.126700000001389e+00	9.943008e-01	-1.460360e-01
5.127014285715673e+00	9.919986e-01	-1.508056e-01
5.127328571429959e+00	9.893126e-01	-1.555119e-01
5.127642857144243e+00	9.862429e-01	-1.601549e-01
5.127957142858529e+00	9.827895e-01	-1.647345e-01
5.128271428572813e+00	9.789523e-01	-1.692508e-01
5.128585714287099e+00	9.747313e-01	-1.737038e-01
5.128900000001384e+00	9.701266e-01	-1.780934e-01
5.129542857144239e+00	9.594797e-01	-1.868774e-01
5.130185714287095e+00	9.473245e-01	-1.953237e-01
5.130828571429951e+00	9.336610e-01	-2.034323e-01
5.131471428572806e+00	9.184891e-01	-2.112031e-01
5.132114285715661e+00	9.018089e-01	-2.186363e-01
5.132757142858518e+00	8.836203e-01	-2.257318e-01
5.133400000001373e+00	8.639234e-01	-2.324896e-01
5.133714285715658e+00	8.537998e-01	-2.356437e-01
5.134028571429943e+00	8.433539e-01	-2.387030e-01
5.134342857144228e+00	8.325855e-01	-2.416675e-01
5.134657142858513e+00	8.214948e-01	-2.445372e-01
5.134971428572798e+00	8.100817e-01	-2.473122e-01
5.135285714287083e+00	7.983463e-01	-2.499924e-01
5.135600000001368e+00	7.862884e-01	-2.525779e-01
5.136442857144223e+00	7.522078e-01	-2.590472e-01
5.137285714287079e+00	7.162852e-01	-2.647563e-01
5.138128571429934e+00	6.785205e-01	-2.697053e-01
5.138971428572789e+00	6.389138e-01	-2.738942e-01
5.139814285715643e+00	5.974650e-01	-2.773230e-01
5.140657142858499e+00	5.541743e-01	-2.799917e-01
5.141500000001354e+00	5.090414e-01	-2.819003e-01
5.141957142858496e+00	4.840582e-01	-2.825905e-01
5.142414285715637e+00	4.587288e-01	-2.830473e-01
5.142871428572779e+00	4.330531e-01	-2.832706e-01
5.143328571429922e+00	4.070312e-01	-2.832603e-01
5.143785714287064e+00	3.806631e-01	-2.830165e-01
5.144242857144205e+00	3.539487e-01	-2.825393e-01
5.144700000001347e+00	3.268880e-01	-2.818285e-01
5.145371428572774e+00	2.865560e-01	-2.803514e-01
5.146042857144201e+00	2.458967e-01	-2.783867e-01
5.146714285715627e+00	2.049100e-01	-2.759344e-01
5.147385714287055e+00	1.635960e-01	-2.729945e-01
5.148057142858482e+00	1.219547e-01	-2.695670e-01
5.148728571429909e+00	7.998611e-02	-2.656519e-01
5.149400000001336e+00	3.769018e-02	-2.612492e-01
5.149657142858478e+00	2.153014e-02	-2.594435e-01
5.149914285715620e+00	5.375021e-03	-2.575715e-01
5.150171428572762e+00	-1.077518e-02	-2.556329e-01
5.150428571429905e+00	-2.692047e-02	-2.536279e-01
5.150685714287047e+00	-4.306083e-02	-2.515565e-01
5.150942857144189e+00	-5.919628e-02	-2.494186e-01
5.151200000001332e+00	-7.532681e-02	-2.472142e-01
5.152014285715615e+00	-1.265489e-01	-2.397566e-01
5.152828571429899e+00	-1.771141e-01	-2.317283e-01
5.153642857144183e+00	-2.270223e-01	-2.231295e-01
5.154457142858467e+00	-2.762735e-01	-2.139602e-01
5.155271428572751e+00	-3.248679e-01	-2.042202e-01
5.156085714287035e+00	-3.728053e-01	-1.939097e-01
5.156900000001318e+00	-4.200857e-01	-1.830287e-01
5.157214285715603e+00	-4.379398e-01	-1.787187e-01
5.157528571429888e+00	-4.556062e-01	-1.743435e-01
5.157842857144173e+00	-4.730848e-01	-1.699028e-01
5.158157142858458e+00	-4.903755e-01	-1.653969e-01
5.158471428572743e+00	-5.074786e-01	-1.608255e-01
5.158785714287029e+00	-5.243938e-01	-1.561888e-01
5.159100000001313e+00	-5.411212e-01	-1.514868e-01
5.159685714287026e+00	-5.717924e-01	-1.425442e-01
5.160271428572739e+00	-6.015918e-01	-1.334399e-01
5.160857142858452e+00	-6.305195e-01	-1.241742e-01
5.161442857144165e+00	-6.585754e-01	-1.147468e-01
5.162028571429878e+00	-6.857597e-01	-1.051578e-01
5.162614285715590e+00	-7.120723e-01	-9.540727e-02
5.163200000001304e+00	-7.375131e-01	-8.549514e-02
5.163828571429874e+00	-7.636924e-01	-7.472101e-02
5.164457142858444e+00	-7.885894e-01	-6.387296e-02
5.165085714287014e+00	-8.122042e-01	-5.295099e-02
5.165714285715583e+00	-8.345368e-01	-4.195509e-02
5.166342857144153e+00	-8.555872e-01	-3.088526e-02
5.166971428572723e+00	-8.753554e-01	-1.974152e-02
5.167600000001293e+00	-8.938414e-01	-8.523843e-03
5.167971428572721e+00	-9.040734e-01	-1.904305e-03
5.168342857144149e+00	-9.138006e-01	4.707291e-03
5.168714285715576e+00	-9.230230e-01	1.131094e-02
5.169085714287005e+00	-9.317406e-01	1.790665e-02
5.169457142858432e+00	-9.399534e-01	2.449442e-02
5.169828571429860e+00	-9.476614e-01	3.107425e-02
5.170200000001287e+00	-9.548646e-01	3.764613e-02
5.171114285715571e+00	-9.704036e-01	5.383386e-02
5.172028571429855e+00	-9.826718e-01	6.971603e-02
5.172942857144138e+00	-9.916692e-01	8.529264e-02
5.173857142858422e+00	-9.973958e-01	1.005637e-01
5.174771428572705e+00	-9.998517e-01	1.155292e-01
5.175685714286989e+00	-9.990367e-01	1.301891e-01
5.176600000001272e+00	-9.949510e-01	1.445435e-01
5.176914285715557e+00	-9.927722e-01	1.493314e-01
5.177228571429842e+00	-9.902093e-01	1.540566e-01
5.177542857144127e+00	-9.872621e-01	1.587190e-01
5.177857142858413e+00	-9.839308e-01	1.633187e-01
5.178171428572697e+00	-9.802153e-01	1.678556e-01
5.178485714286983e+00	-9.761156e-01	1.723298e-01
5.178800000001267e+00	-9.716317e-01	1.767412e-01
5.179414285715551e+00	-9.617322e-01	1.851829e-01
5.180028571429836e+00	-9.504482e-01	1.933198e-01
5.180642857144120e+00	-9.377799e-01	2.011519e-01
5.181257142858405e+00	-9.237271e-01	2.086792e-01
5.181871428572689e+00	-9.082900e-01	2.159018e-01
5.182485714286973e+00	-8.914684e-01	2.228197e-01
5.183100000001257e+00	-8.732625e-01	2.294327e-01
5.183442857144113e+00	-8.625506e-01	2.329641e-01
5.183785714286970e+00	-8.514518e-01	2.363836e-01
5.184128571429826e+00	-8.399661e-01	2.396912e-01
5.184471428572683e+00	-8.280936e-01	2.428869e-01
5.184814285715539e+00	-8.158343e-01	2.459706e-01
5.185157142858396e+00	-8.031881e-01	2.489425e-01
5.185500000001252e+00	-7.901550e-01	2.518024e-01
5.186342857144107e+00	-7.563327e-01	2.583573e-01
5.187185714286962e+00	-7.206552e-01	2.641535e-01
5.188028571429817e+00	-6.831225e-01	2.691910e-01
5.188871428572672e+00	-6.437346e-01	2.734698e-01
5.189714285715527e+00	-6.024915e-01	2.769899e-01
5.190557142858383e+00	-5.593931e-01	2.797512e-01
5.191400000001238e+00	-5.144395e-01	2.817539e-01
5.191871428572665e+00	-4.887585e-01	2.825146e-01
5.192342857144093e+00	-4.627069e-01	2.830270e-01
5.192814285715520e+00	-4.362845e-01	2.832911e-01
5.193285714286948e+00	-4.094914e-01	2.833068e-01
5.193757142858376e+00	-3.823277e-01	2.830742e-01
5.194228571429803e+00	-3.547932e-01	2.825934e-01
5.194700000001230e+00	-3.268880e-01	2.818641e-01
5.195371428572657e+00	-2.865560e-01	2.803870e-01
5.196042857144084e+00	-2.458967e-01	2.784224e-01
5.196714285715511e+00	-2.049100e-01	2.759700e-01
5.197385714286939e+00	-1.635960e-01	2.730301e-01
5.198057142858366e+00	-1.219547e-01	2.696026e-01
5.198728571429792e+00	-7.998611e-02	2.656875e-01
5.199400000001219e+00	-3.769018e-02	2.612848e-01
5.199657142858362e+00	-2.153014e-02	2.594792e-01
5.199914285715503e+00	-5.375021e-03	2.576071e-01
5.200171428572646e+00	1.077518e-02	2.556686e-01
5.200428571429788e+00	2.692047e-02	2.536636e-01
5.200685714286931e+00	4.306083e-02	2.515921e-01
5.200942857144073e+00	5.919628e-02	2.494542e-01
5.201200000001215e+00	7.532681e-02	2.472499e-01
5.202014285715499e+00	1.265489e-01	2.397922e-01
5.202828571429783e+00	1.771141e-01	2.317640e-01
5.203642857144066e+00	2.270223e-01	2.231652e-01
5.204457142858351e+00	2.762735e-01	2.139958e-01
5.205271428572634e+00	3.248679e-01	2.042559e-01
5.206085714286918e+00	3.728053e-01	1.939454e-01
5.206900000001202e+00	4.200857e-01	1.830643e-01
5.207214285715486e+00	4.379398e-01	1.787544e-01
5.207528571429772e+00	4.556062e-01	1.743791e-01
5.207842857144056e+00	4.730848e-01	1.699385e-01
5.208157142858342e+00	4.903755e-01	1.654325e-01
5.208471428572627e+00	5.074786e-01	1.608612e-01
5.208785714286912e+00	5.243938e-01	1.562245e-01
5.209100000001197e+00	5.411212e-01	1.515224e-01
5.209685714286910e+00	5.717924e-01	1.425798e-01
5.210271428572622e+00	6.015918e-01	1.334756e-01
5.210857142858336e+00	6.305195e-01	1.242098e-01
5.211442857144048e+00	6.585754e-01	1.147824e-01
5.212028571429761e+00	6.857597e-01	1.051935e-01
5.212614285715474e+00	7.120723e-01	9.544293e-02
5.213200000001187e+00	7.375131e-01	8.553080e-02
5.213828571429757e+00	7.636924e-01	7.475667e-02
5.214457142858327e+00	7.885894e-01	6.390862e-02
5.215085714286897e+00	8.122042e-01	5.298665e-02
5.215714285715467e+00	8.345368e-01	4.199075e-02
5.216342857144037e+00	8.555872e-01	3.092093e-02
5.216971428572607e+00	8.753554e-01	1.977718e-02
5.217600000001177e+00	8.938414e-01	8.559504e-03
